language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
ahs,0,0,12,4,1,0,1,15,0,8,8,12,18,10,0,1,9,16,1,12,0,0,12,16,5,14,9,2,0,1,1,0,11,10,17,14,13,15,10,0,14,0,12,16,17,2,13,1,0,8,12,7,11,2,10,13,3,0,0,0,11,12,5,1,0,14,6,13,8,7,0,5,0,1,10,12,13,0,10,0,9,8,0,12,7,10,18,13,0,2,11,12,0,11,3,5,15,0,9,8,13,10,0,12,9,11,3,9,1,13,12,6,1,4,8,18,12,0,8,16,0,2,14,5,0,11,3,13,1,1,4,10,2,14,0,12,0,11,11,9,15,12,11,13,14,3,2,14,0,5,0,14,12,0,10,2,0,15,11,6,19,15,10,0,20,5,0,12,11,0,1,0,3,7,13,0,8,0,11,0,11,0,12,14,12,13,13,13,11,11,9,3,0,9,13,10,12,9,12,13,0,4,15,0,11,0,11,10,0,8,16,11,10,13,14,15,0,1,3,1,16,12,15,0,1,12,9,0,6,0,3,0,1,13,18,0,14,10,16,15,0,4,11,8,14,0,10,12,12,13,0,9,0,13,3,10,8,0,8,11,2,10,14,0,8,5,6,11,0,0,11,19,0,0,12,1,1,13,16,0,12,13,1,8,12,9,11,8,12,11,1,0,10,0,12,12,0,4,9,10,3,4,13,12,1,5,8,1,11,10,9,8,5
bes,1,0,11,4,1,3,1,14,0,7,9,11,12,12,5,2,13,15,1,11,5,0,11,13,7,16,20,4,0,0,3,0,8,9,16,13,12,13,0,12,16,0,13,14,16,9,14,10,0,8,4,7,12,3,9,11,2,14,0,0,10,1,0,2,1,13,7,12,9,0,0,4,0,5,12,14,12,0,9,12,8,7,1,9,3,9,17,0,1,3,10,14,3,0,2,4,12,0,11,10,15,12,3,14,1,13,0,19,1,12,11,6,1,6,6,10,13,0,10,13,0,22,13,5,0,8,0,12,1,1,2,12,4,15,0,10,0,10,9,8,14,11,10,12,16,16,0,13,1,0,0,16,11,0,1,4,0,17,10,5,2,13,0,8,11,0,0,11,10,5,4,15,4,0,12,14,0,2,0,0,12,0,1,12,14,12,12,10,9,10,9,4,0,10,0,9,14,10,10,16,10,0,14,0,13,0,9,9,8,1,15,10,12,12,12,17,0,1,2,0,15,13,16,7,2,11,10,0,7,0,13,0,1,12,22,9,13,0,15,14,0,7,13,9,15,3,8,11,8,0,5,11,3,12,4,12,7,2,10,10,0,8,13,0,9,5,5,9,3,0,0,1,0,0,11,2,1,15,15,3,0,12,0,7,11,11,13,0,11,9,1,0,6,6,7,9,0,3,14,6,1,3,12,14,11,6,1,0,10,9,4,16,0
bfy,0,0,15,5,1,0,9,17,0,9,11,14,13,9,2,9,10,22,3,15,4,0,15,22,0,17,16,6,0,2,4,0,0,9,18,19,15,19,11,16,18,0,12,17,21,14,16,9,0,9,14,9,10,6,8,10,5,17,0,1,9,11,4,2,0,16,0,20,10,0,0,6,0,1,14,16,16,0,15,10,10,0,4,10,6,12,14,15,2,0,9,17,0,10,1,7,17,5,12,11,18,15,4,16,3,15,2,11,1,10,10,7,7,5,5,13,16,0,13,0,0,8,13,8,0,0,14,15,1,1,3,9,5,19,9,9,0,14,14,11,16,14,12,17,22,10,9,16,1,0,7,18,13,0,1,1,0,21,14,2,4,16,9,10,16,6,0,13,14,4,1,2,2,8,1,13,10,14,14,0,14,0,1,18,7,16,0,15,10,0,10,1,0,11,12,8,17,11,15,0,12,3,18,0,15,1,12,8,9,3,21,1,9,1,13,22,0,8,4,0,17,16,13,9,1,14,12,0,0,0,15,0,1,18,13,11,15,0,14,17,0,6,10,0,17,4,12,15,10,12,4,8,1,0,1,17,9,0,11,16,1,9,17,0,0,1,7,13,0,3,10,3,0,0,15,2,1,12,18,0,11,17,0,10,13,16,10,16,19,12,2,6,11,5,11,13,6,0,10,11,4,0,11,16,9,0,1,0,15,8,8,13,6
bhk,0,0,1,0,0,1,2,0,0,2,0,1,1,0,13,3,9,0,0,0,5,0,0,0,1,0,1,1,1,0,0,1,2,9,0,1,1,0,6,2,0,0,0,0,0,0,0,2,1,0,2,1,1,4,0,1,9,15,0,0,0,0,1,0,0,9,0,13,1,2,0,0,0,2,0,0,1,0,0,0,2,2,0,1,1,3,0,1,0,1,1,0,0,2,3,1,0,2,0,1,0,15,7,1,11,0,1,1,1,1,0,2,0,1,1,0,0,0,12,1,0,0,0,6,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,11,0,0,9,1,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,2,10,1,0,2,0,0,4,0,0,0,2,4,2,2,5,2,0,2,0,2,12,1,1,2,0,1,1,0,0,1,9,2,1,3,1,0,2,2,0,0,1,0,0,2,0,1,2,0,9,1,0,2,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,1,0,1,0,0,3,12,0,7,0,1,3,1,1,2,4,0,3,10,7,15,0,1,1,0,6,0,1,0,1,2,0,2,3,1,1,1,2,1,0,0,0,0,1,1,1,7,3,1,2,5,1,2,0,1,9,1,7,1,8,0,6,2,1,5,5,2,1,0,0,4,2,1,1,7,8,8,0
cfo,4,0,10,0,0,0,0,11,0,6,6,18,11,21,14,8,7,12,0,10,0,0,20,12,0,11,15,13,0,0,22,0,1,8,13,11,10,11,8,9,13,0,10,12,12,1,11,11,2,7,9,2,9,8,7,8,12,13,0,2,3,10,0,0,2,11,0,9,7,5,1,13,0,0,8,10,10,0,7,9,7,1,4,9,0,7,9,11,0,4,9,11,1,8,0,15,11,1,7,4,11,9,14,10,18,10,5,18,0,8,9,0,0,0,0,17,10,0,7,9,3,15,11,0,0,0,11,11,3,5,0,8,20,12,0,8,0,8,0,7,11,10,8,6,13,7,7,10,0,1,1,13,6,0,9,20,0,13,5,15,18,12,8,4,14,0,3,2,8,0,0,14,17,4,9,3,8,14,0,0,9,0,10,11,6,0,11,11,0,9,8,18,0,13,11,0,9,0,22,1,8,1,11,2,6,0,7,2,7,1,10,8,0,11,10,13,0,2,11,0,12,10,12,0,0,0,7,0,0,4,6,0,0,11,12,8,9,6,13,12,2,15,19,12,11,11,0,10,5,9,1,7,0,7,0,10,5,0,7,6,8,11,12,0,9,0,0,3,1,3,0,18,4,0,9,6,3,8,14,0,9,10,0,0,10,8,9,8,10,8,0,0,9,0,10,8,3,1,8,9,6,1,10,10,7,4,7,1,0,3,5,7,0
csy,0,0,15,5,1,0,9,17,0,9,11,14,13,16,2,9,10,23,3,15,4,0,15,18,0,17,16,6,0,2,9,0,0,9,18,16,15,23,11,13,18,0,12,17,22,10,16,9,0,9,10,9,10,6,8,10,18,17,0,1,15,11,4,2,0,19,0,21,10,0,0,6,0,1,17,16,16,0,15,10,0,0,4,10,6,12,15,15,2,0,9,17,0,7,1,7,17,5,12,11,23,15,4,16,6,15,2,14,1,10,10,7,7,5,5,13,16,0,13,0,0,3,13,8,0,12,14,15,1,1,3,9,5,19,9,9,0,14,13,11,16,14,12,17,19,10,9,16,1,0,7,18,13,0,1,1,0,21,9,2,4,16,9,10,16,6,0,15,14,4,1,2,2,8,1,13,10,17,14,0,14,0,1,13,7,16,0,18,10,0,1,1,0,11,15,8,17,11,15,0,12,3,18,0,16,1,12,8,9,3,12,1,9,1,13,18,0,8,4,0,17,16,13,9,1,14,12,0,0,0,15,0,1,19,13,11,15,0,14,17,0,6,10,0,17,4,12,15,10,12,4,8,0,0,1,14,9,0,11,16,1,9,17,0,0,1,7,13,0,3,10,5,0,0,10,7,1,12,18,0,11,20,0,10,13,14,10,14,15,12,2,6,11,5,11,13,6,0,10,11,4,5,11,16,9,0,1,0,15,8,8,15,6
cvw,0,0,16,1,1,0,0,19,0,11,10,13,16,15,4,10,12,21,2,16,4,0,18,20,0,13,19,8,0,2,8,0,0,12,22,12,14,22,9,10,20,0,16,19,20,13,17,9,0,10,13,9,13,0,8,14,5,20,0,1,13,13,4,2,0,18,0,18,0,0,0,1,0,7,16,17,11,0,14,0,0,0,4,10,6,14,13,14,2,1,13,19,0,9,1,8,19,5,2,8,21,18,5,0,5,20,2,13,1,15,10,1,8,5,5,14,18,0,16,17,0,7,12,6,3,0,15,14,1,1,3,13,1,18,0,9,0,16,12,12,13,13,9,18,21,9,9,20,1,0,6,21,16,0,1,7,0,23,9,9,7,20,9,9,18,0,0,14,15,0,1,6,5,6,3,15,9,6,13,0,15,0,1,16,5,18,17,14,10,16,1,6,0,8,14,8,16,7,18,6,11,3,21,0,10,1,1,12,0,0,19,9,10,16,11,21,0,9,1,0,20,15,18,8,1,16,11,0,0,0,14,3,1,17,16,10,10,8,20,18,3,0,15,0,19,2,11,14,9,12,4,13,1,16,1,16,10,4,9,14,3,13,19,0,12,1,0,0,4,3,10,2,0,0,13,2,1,12,0,0,11,16,3,9,0,13,15,11,17,10,4,0,13,7,14,16,4,0,11,14,0,0,14,15,10,0,8,0,17,16,10,1,0
deu,0,0,12,4,1,0,7,13,0,8,8,10,8,10,1,3,9,17,1,12,5,0,9,14,5,14,8,2,0,1,1,0,9,11,14,14,11,16,10,17,14,0,12,15,15,2,13,1,0,8,11,7,11,2,10,12,1,16,0,0,11,12,5,1,0,15,6,15,8,7,0,5,0,6,10,15,13,0,13,0,0,8,3,12,7,11,10,12,0,1,12,15,0,11,3,2,13,0,8,14,16,13,0,12,9,14,3,9,1,14,12,6,1,4,7,4,12,0,11,14,0,1,14,5,0,9,3,13,1,1,4,17,2,17,0,11,0,12,8,9,15,12,11,16,17,3,2,15,0,5,0,17,12,0,10,6,0,19,11,3,20,14,10,0,21,5,6,10,12,0,1,0,3,7,13,0,8,4,11,0,13,0,12,14,12,13,13,13,11,13,9,3,0,9,12,10,15,9,13,14,0,4,17,0,11,0,10,11,0,0,14,11,10,13,0,15,0,1,3,1,14,12,15,0,1,12,9,0,6,0,3,0,1,16,20,0,12,6,7,15,0,5,11,8,14,0,9,12,17,13,0,12,0,13,3,19,8,0,8,8,2,10,14,0,8,5,6,0,0,0,11,12,0,0,12,1,1,13,16,0,12,15,1,8,12,9,11,8,12,11,1,0,10,0,12,10,0,4,9,10,2,4,13,12,1,5,8,1,11,12,9,9,5
dln,4,0,0,0,0,0,0,10,0,0,5,19,11,20,13,1,7,11,0,12,0,0,19,11,0,12,15,16,0,0,21,0,1,8,12,11,10,12,8,9,12,0,10,12,12,1,11,9,2,7,8,2,9,8,7,9,12,12,0,2,8,9,1,0,2,7,0,10,7,5,1,18,0,0,7,10,10,0,7,8,7,1,4,9,0,0,8,11,0,4,8,10,1,8,0,16,11,1,6,13,12,9,14,10,18,10,1,17,0,8,9,0,0,0,0,16,10,0,7,12,3,14,10,0,0,7,12,11,3,5,0,1,16,12,0,7,0,9,0,7,12,10,8,6,12,7,7,9,0,1,1,12,10,0,9,20,0,12,5,15,18,12,8,4,13,0,5,1,9,0,0,13,18,4,9,12,8,14,0,0,8,0,11,11,6,0,10,12,0,8,7,8,0,12,11,0,10,0,21,1,8,1,12,2,9,0,7,7,7,6,11,8,0,10,9,12,0,2,11,0,11,10,12,0,0,0,7,0,0,0,11,0,0,11,12,8,9,6,12,13,2,14,18,11,12,12,0,10,6,9,1,7,0,7,0,10,5,0,7,7,1,3,11,0,9,0,0,3,1,3,0,17,4,0,9,6,3,8,9,0,9,11,0,0,8,8,9,0,9,7,7,0,9,0,8,7,3,1,6,9,8,1,9,11,7,4,0,1,0,3,6,7,0
dlo,0,0,14,1,1,0,8,18,0,10,12,15,14,13,2,6,8,19,2,14,4,0,16,19,0,13,18,3,0,2,6,0,0,14,20,18,14,20,9,14,17,0,15,13,18,12,15,9,0,0,10,8,10,0,8,14,17,19,0,1,13,13,4,2,0,16,0,17,0,0,0,1,0,7,13,11,18,0,14,0,0,0,4,10,6,8,10,16,2,2,13,16,0,8,1,6,16,5,9,12,20,17,1,11,4,19,2,12,1,15,14,1,7,5,5,12,15,0,15,17,0,5,16,6,0,0,13,16,1,1,3,15,1,21,0,9,0,15,12,10,13,15,13,11,18,11,9,18,1,0,6,20,15,0,1,9,0,20,13,8,6,18,9,9,17,0,0,9,13,7,1,1,6,6,2,15,11,14,16,0,0,0,1,16,7,15,0,14,10,15,1,5,0,8,14,11,19,7,17,6,11,3,20,0,10,4,13,14,0,4,18,9,10,15,11,20,0,9,1,0,19,18,1,8,1,15,11,0,0,0,17,3,1,17,15,12,17,8,19,16,3,7,16,0,18,2,0,14,9,12,4,8,2,16,1,13,6,4,9,12,3,12,18,0,10,1,0,14,5,4,10,4,0,0,13,2,1,12,0,0,11,19,0,9,0,15,14,9,16,10,3,0,13,7,14,15,4,0,11,13,0,0,14,17,10,0,8,0,16,13,10,1,0
