language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
abv,13,9,15,14,1,16,19,13,0,21,18,9,17,11,0,15,0,10,6,1,0,14,19,13,17,6,23,17,10,18,2,0,12,10,17,3,23,20,13,16,15,21,21,2,7,0,18,12,17,6,17,0,23,12,0,4,3,15,0,21,10,20,20,18,4,1,14,5,6,20,3,16,22,18,13,5,16,6,1,5,13,18,8,0,18,19,22,18,1,4,19,24,14,7,21,21,0,3,5,0,20,16,0,7,0,10,7,18,10,12,17,3,12,9,0,17,0,13,17,5,22,0,0,0,14,5,18,15,12,14,0,18,22,3,0,7,20,5,11,1,17,0,16,20,8,16,22,2,8,0,0,13,5,13,13,12,0,10,17,21,2,12,8,14,15,0,4,21,12,0,0,7,24,0,10,21,21,9,4,15,0,18,0,12,6,8,19,20,0,13,2,0,2,14,4,5,5,22,20,7,6,15,19,0,7,18,13,10,11,20,14,6,14,23,15,15,17,12,19,8,3,13,4,0,21,5,16,12,10,0,23,18,16,0,15,4,17,16,1,21,24,0,22,0,4,16,20,18,1,19,0,2,0,19,12,21,23,16,16,21,0,17,8,21,22,8,0,18,0,1,22,0,4,21,15,21,17,17,18,16,15,22,20,0,5,10,23,0,14,17,0,19,19,19,24,0,0,11,12,5,0,14,17,21,22,17,0,20,16,0,22,0,20
aby,5,3,2,1,1,5,5,1,16,3,2,19,4,6,0,2,1,8,5,0,0,4,4,6,4,5,5,2,1,20,0,2,0,13,5,2,4,3,2,5,2,6,3,3,5,2,4,0,4,4,20,3,5,4,0,13,16,17,18,5,2,4,4,3,11,2,16,3,2,4,2,3,5,2,3,3,4,5,4,3,12,2,3,0,3,14,5,4,0,2,5,4,4,6,4,4,0,7,17,0,17,4,0,5,10,2,5,1,0,3,4,0,0,7,3,3,14,1,1,3,3,0,2,0,1,1,3,2,0,3,0,4,4,2,1,0,4,2,14,5,3,4,19,8,2,0,3,3,5,2,3,15,7,6,2,3,2,0,4,4,0,10,7,4,4,1,2,18,1,0,2,0,4,1,5,5,3,0,7,19,0,3,1,1,5,5,3,5,0,3,10,0,0,0,10,4,2,5,4,0,4,2,2,0,5,2,0,5,1,4,3,4,4,3,4,5,1,1,1,3,6,4,2,2,6,0,2,2,3,0,5,6,2,0,2,1,3,8,16,5,5,2,5,0,3,1,3,4,9,4,0,5,2,5,13,2,5,2,4,4,0,3,1,6,5,6,1,4,1,2,5,0,0,12,17,14,6,5,2,5,16,5,4,2,0,1,4,3,3,4,0,3,5,5,4,3,0,11,4,4,1,4,0,3,3,1,0,4,17,0,3,0,4
ago,13,5,8,3,1,8,8,3,7,8,4,5,8,8,3,8,0,13,0,0,0,5,10,8,9,0,11,10,7,5,0,2,5,15,7,5,7,9,5,9,6,8,6,2,5,3,5,3,9,10,7,6,7,13,0,5,8,9,8,11,6,8,10,8,7,12,6,8,7,8,15,6,9,6,6,3,10,7,14,4,2,4,0,0,7,9,9,8,0,4,10,9,6,15,7,9,0,0,8,4,6,9,1,9,7,9,9,7,0,5,8,8,6,9,0,18,0,6,4,8,9,0,5,0,0,2,5,4,6,8,0,10,8,3,0,0,9,2,2,1,7,0,5,4,0,5,8,0,10,0,0,1,20,6,3,7,4,5,20,9,0,5,2,5,9,0,10,10,3,2,3,0,9,2,6,9,6,0,0,6,0,8,0,4,0,11,7,3,0,16,2,0,2,5,13,0,0,9,21,8,9,0,6,2,7,4,7,21,3,10,10,15,5,9,8,6,7,7,4,13,10,17,6,3,11,3,4,5,13,0,9,6,5,4,6,6,1,1,7,7,9,1,9,0,10,3,9,8,3,8,1,7,0,10,8,7,9,8,8,7,0,8,13,11,11,0,9,11,0,3,7,4,0,4,5,7,7,11,5,5,6,9,8,0,0,2,9,0,6,9,0,7,11,9,9,12,0,14,5,6,4,1,6,12,10,5,0,23,5,0,8,0,8
ahz,6,3,17,2,1,4,4,2,15,2,1,4,3,6,0,4,3,8,3,0,0,3,5,1,3,4,4,9,1,16,0,2,0,0,4,1,3,1,12,4,5,5,2,5,3,5,3,0,3,0,19,2,4,3,0,12,15,16,17,4,1,3,3,19,10,7,15,15,6,3,1,2,4,4,9,10,4,3,3,3,0,1,3,0,2,4,3,3,0,1,4,3,3,5,3,3,0,3,16,0,16,3,0,4,2,0,3,3,1,1,3,4,3,2,2,11,12,3,4,1,2,0,0,0,2,0,9,1,1,3,0,3,10,0,1,2,3,9,9,3,2,0,18,0,3,2,2,0,4,0,2,14,6,14,1,9,1,3,3,3,0,9,0,3,8,0,0,5,1,1,2,0,3,1,4,4,2,3,2,18,0,3,1,0,0,6,5,4,0,2,2,0,1,0,9,0,4,4,6,5,2,1,13,0,4,15,0,4,2,3,12,13,3,2,2,4,3,3,0,0,5,3,2,0,5,0,1,0,0,1,4,7,4,0,1,3,5,17,15,4,4,6,4,0,1,2,2,3,12,3,0,3,1,4,17,1,4,1,3,3,0,2,10,4,4,5,3,3,0,1,4,0,4,5,16,13,1,4,1,3,1,4,3,2,0,0,3,2,9,3,0,2,4,3,3,2,0,3,2,2,1,2,2,2,2,0,0,3,9,0,2,0,3
alm,12,9,17,14,1,16,21,4,0,19,17,20,19,11,0,15,0,9,6,1,0,14,6,13,17,6,7,19,9,17,0,0,4,8,17,3,22,18,13,14,13,23,20,2,1,0,17,12,17,6,17,0,21,10,0,4,17,13,0,21,10,19,19,16,4,14,0,5,6,20,8,18,21,0,11,8,17,18,9,5,15,17,9,0,20,19,24,17,1,4,20,23,17,13,19,16,0,3,5,0,3,16,0,20,19,9,7,18,10,12,17,7,12,9,0,15,11,1,19,5,21,0,0,0,15,5,17,21,12,16,0,18,21,3,0,0,20,7,12,1,19,0,16,19,4,16,20,2,8,0,0,0,5,11,13,0,0,10,7,23,2,12,10,14,15,0,4,20,11,0,0,7,23,0,12,21,20,8,4,17,0,20,0,14,13,8,19,7,0,13,3,0,2,16,4,5,5,24,19,7,7,5,18,0,7,17,15,12,11,20,16,6,14,22,15,14,17,4,18,1,3,13,4,0,19,5,15,12,9,0,22,5,16,0,15,4,15,14,14,20,22,0,21,0,16,14,19,5,1,17,0,16,0,21,13,20,22,16,1,20,0,19,9,19,22,20,0,17,0,1,21,0,4,20,14,20,19,17,20,16,10,21,19,0,11,11,22,0,14,16,0,17,18,19,22,0,0,9,12,5,0,14,17,19,6,15,0,19,14,0,21,0,20
avy,4,10,0,4,1,3,3,0,3,4,0,0,2,4,0,3,2,5,4,0,0,2,4,0,2,3,6,1,2,0,0,3,3,5,3,0,5,4,1,3,5,7,18,0,2,1,2,13,2,5,2,1,3,2,0,0,2,4,4,6,0,5,5,5,12,3,2,3,3,2,0,1,6,3,4,1,3,4,2,5,10,3,6,0,1,3,6,14,0,2,3,5,2,4,22,5,1,2,3,3,18,5,0,3,1,3,6,2,2,2,5,0,11,1,4,6,1,3,2,2,4,0,1,2,16,1,0,3,1,4,1,5,3,0,0,1,2,5,0,4,1,2,3,1,0,3,4,1,9,1,0,2,4,5,17,4,0,2,5,5,0,2,14,5,3,0,3,6,0,0,0,1,5,0,3,3,4,2,0,3,0,5,0,17,4,7,4,3,0,0,11,0,0,1,1,3,1,3,3,4,3,0,3,0,3,12,2,3,1,2,5,5,2,4,3,3,2,2,12,2,4,11,3,1,7,0,7,3,0,0,3,2,3,0,0,2,4,0,3,18,3,1,3,0,2,1,21,2,0,2,0,4,0,3,0,3,3,0,2,2,0,4,1,5,3,7,2,2,1,1,3,0,0,0,1,3,2,3,3,5,2,6,2,3,0,14,5,1,14,1,2,4,3,4,5,1,0,2,3,3,0,3,3,4,4,5,1,5,0,0,4,0,5
bpy,18,6,11,4,1,6,12,6,10,11,9,10,5,7,4,5,0,14,0,1,0,7,7,7,14,13,15,9,0,9,0,6,0,16,13,7,14,6,8,11,5,13,10,3,4,4,12,9,11,13,9,1,13,18,0,7,10,8,10,15,7,10,11,10,4,0,9,6,6,12,3,9,13,11,16,2,7,8,14,4,6,9,6,0,10,12,15,19,0,7,12,13,10,1,11,6,3,4,6,5,10,12,0,13,11,0,14,11,0,5,12,3,9,6,5,8,7,0,8,6,12,0,6,0,8,1,8,5,8,10,2,7,12,6,0,0,11,4,3,1,10,4,21,7,5,9,11,5,11,0,5,7,9,5,19,8,3,7,9,11,0,7,19,10,7,0,5,13,2,5,3,3,13,3,6,13,12,7,10,10,0,12,0,14,10,14,12,8,0,4,6,0,0,7,4,7,7,13,9,10,1,3,10,3,11,8,10,16,0,13,12,16,6,13,6,16,9,5,8,1,12,21,10,3,8,0,7,5,0,0,13,17,9,2,10,1,10,7,6,11,13,1,12,0,11,6,11,11,6,5,2,6,0,8,7,11,13,11,11,11,0,9,6,7,7,16,10,14,0,6,11,0,1,8,2,11,11,8,10,9,3,13,1,0,6,16,13,6,10,10,3,10,13,12,14,6,0,14,5,11,10,7,5,7,12,8,0,9,2,0,12,1,12
bst,2,4,0,13,1,15,17,10,4,17,14,16,15,10,0,18,0,7,10,0,0,12,15,11,14,10,19,14,9,16,0,0,4,7,16,3,19,17,12,12,12,19,15,4,6,10,14,2,15,17,15,12,20,6,1,4,13,11,14,8,9,16,7,21,3,10,0,12,0,17,7,14,17,14,5,6,14,16,8,5,10,15,5,0,17,17,20,23,0,11,16,19,5,10,17,17,0,3,13,13,13,17,0,13,4,7,19,16,7,9,12,6,13,12,0,14,0,1,16,5,18,0,0,0,4,1,15,18,2,17,0,21,19,8,0,7,18,6,9,1,15,0,15,12,7,15,17,2,0,0,0,0,15,0,12,11,7,0,16,19,0,10,6,13,13,0,10,19,0,0,6,2,21,0,9,19,18,0,5,22,0,16,2,10,7,19,16,17,0,11,8,0,2,12,4,5,5,19,17,7,5,14,16,0,6,13,4,9,8,18,6,13,13,18,12,13,14,10,14,6,18,16,14,0,18,0,13,14,8,0,19,9,15,0,2,9,13,12,1,6,21,7,18,0,4,13,16,5,0,14,0,15,4,17,10,17,19,18,1,17,0,16,14,1,21,16,0,6,0,9,17,0,0,13,12,15,15,15,17,15,12,1,16,6,5,8,19,0,13,14,0,15,2,18,19,11,0,6,0,1,8,16,16,17,18,13,3,17,12,0,18,0,18
cdg,0,4,14,11,1,2,16,0,13,16,5,15,14,8,0,17,0,6,6,0,0,11,14,10,15,9,20,15,4,13,0,10,4,1,6,9,18,16,11,2,11,18,14,2,1,0,13,10,16,18,14,13,18,0,0,10,3,10,3,19,0,15,17,15,3,0,0,7,0,18,7,13,18,15,10,2,15,15,7,5,11,13,5,0,16,19,19,21,0,7,17,18,5,7,16,18,0,10,12,0,12,6,3,17,12,8,18,17,2,10,9,1,10,1,0,2,12,11,13,12,17,0,0,0,13,1,14,17,11,2,2,17,16,7,0,6,17,1,10,1,15,0,12,11,4,14,16,0,0,0,0,10,14,9,11,10,8,8,15,18,0,2,5,14,0,3,4,16,10,8,0,2,18,0,6,18,17,0,3,4,0,15,0,9,12,18,17,16,0,10,9,0,2,11,5,5,9,18,15,7,5,11,13,5,6,7,4,6,9,17,13,12,0,17,15,10,15,4,13,7,17,8,4,5,2,0,16,7,7,0,18,10,14,0,14,4,14,11,12,17,18,0,17,0,14,11,15,5,9,15,0,14,0,16,9,16,18,15,14,16,0,15,2,17,18,17,0,6,0,8,16,0,0,12,13,16,0,14,16,14,11,18,17,7,9,7,18,0,12,15,0,16,16,17,18,0,0,7,13,15,0,15,4,6,17,12,0,14,11,0,17,0,17
ckl,2,2,1,0,0,0,2,4,2,1,5,3,1,2,2,1,0,1,1,1,0,0,3,16,1,2,2,4,0,9,0,1,2,12,2,11,2,0,13,0,1,3,0,0,1,0,1,1,1,2,1,5,2,0,0,1,0,3,2,0,9,1,2,1,2,0,1,2,0,1,3,0,2,1,1,0,1,2,1,1,16,18,2,1,21,2,1,2,0,4,1,1,0,3,2,1,0,1,1,5,1,1,0,1,15,1,2,0,12,0,2,1,0,8,1,2,0,14,21,0,1,0,9,1,0,1,2,23,14,1,0,1,2,1,0,0,2,8,2,0,0,0,2,18,1,19,1,0,1,0,0,1,3,2,16,2,0,0,1,2,0,0,13,2,13,0,5,3,2,0,1,2,2,0,2,2,1,1,2,2,0,1,0,8,1,2,2,2,0,0,0,0,0,3,4,1,0,1,2,2,0,17,0,0,1,3,1,0,3,1,0,6,1,1,1,1,0,1,22,0,0,2,0,0,1,0,3,4,1,0,2,14,1,1,17,0,2,0,0,2,2,9,2,1,0,18,1,1,11,1,0,1,0,1,16,0,2,3,0,1,0,0,0,3,2,1,4,1,0,0,1,1,0,19,0,2,4,1,21,2,1,2,0,0,3,13,1,0,0,0,1,1,0,0,1,6,0,1,1,0,0,0,20,1,0,20,0,1,18,0,1,0,0
