language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
acy,2,0,8,6,4,4,10,0,0,5,9,1,4,7,0,0,0,12,4,11,0,2,7,0,2,5,4,0,10,11,10,5,0,11,11,1,11,5,4,13,6,3,0,7,9,8,6,12,4,5,1,7,0,3,10,11,2,4,4,4,0,1,2,10,4,18,13,4,3,2,5,3,13,10,4,7,10,1,14,3,5,10,8,5,1,5,0,6,3,7,2,1,8,14,4,8,12,7,11,13,4,6,4,0,6,11,5,0,8,2,0,11,0,10,11,4,8,11,5,9,5,9,11,2,0,11,12,9,1,9,4,2,1,11,8,10,0,10,6,10,5,10,7,8,9,12,5,6,1,8,7,7,4,10,6,8,9,6,4,1,7,1,0,4,13,5,12,0,8,10,5,3,4,4,5,7,6,0,2,1,7,5,2,8,9,11,7,8,9,11,10,15,7,6,5,5,11,0,12,2,12,11,6,6,0,0,10,4,10,12,8,13,5,10,6,2,8,10,8,6,7,11,0,10,5,4,2,0,7,9,8,5,5,7,11,11,4,7,1,2,4,3,18,0,3,5,4,5,0,7,4,8,4,1,3,10,8,9,4,2,12,0,1,4,11,0,10,3,5,1,4,11,0,5,0,4,9,7,6,7,1,4,10,5,0,6,4,1,3,5,8,11,4,9,4,4,5,14,5,9,2,3,8,6,5,9,4,6,18,0,3,10,0
ael,3,0,9,4,3,5,11,3,0,8,8,1,5,16,0,2,3,13,5,12,0,4,10,1,1,6,7,4,11,12,11,6,0,9,12,4,12,10,1,14,7,4,0,3,10,9,7,7,5,6,3,2,14,5,17,12,4,5,8,0,0,3,5,11,1,19,14,10,3,1,6,4,14,4,5,3,11,15,15,5,6,11,8,6,11,10,4,11,3,8,3,11,9,1,12,6,13,8,5,2,5,7,7,2,7,12,9,3,2,6,2,12,3,11,12,5,9,10,1,10,6,10,12,0,3,4,13,10,1,9,6,6,6,12,9,11,6,11,12,11,6,11,8,9,10,13,7,7,1,9,8,8,6,1,7,9,10,7,5,2,8,0,0,5,5,6,13,3,9,11,4,6,5,9,10,8,7,0,3,1,11,10,0,9,10,12,2,9,10,12,11,14,8,3,6,6,12,0,13,0,13,9,1,7,0,13,11,5,11,13,9,2,0,11,8,6,9,5,9,7,5,12,0,5,6,10,3,6,13,10,16,6,9,8,11,12,5,3,1,0,0,3,2,0,4,6,5,6,0,8,7,9,0,1,3,7,9,5,2,2,13,0,3,7,16,0,11,4,6,3,5,12,14,6,5,5,4,4,8,8,5,5,11,0,0,0,1,5,3,0,9,12,4,10,0,5,3,5,6,10,2,6,5,6,4,10,2,7,19,0,4,6,3
bfh,20,0,5,0,0,2,1,1,2,15,11,3,0,16,1,0,1,21,12,20,0,1,16,11,4,15,7,1,17,20,19,10,0,4,16,0,5,4,17,22,1,20,12,14,4,19,10,17,15,3,10,3,1,7,14,6,0,0,7,5,2,1,5,19,2,7,23,5,6,1,14,12,23,13,0,12,5,12,10,6,10,14,10,1,9,12,6,7,7,11,1,6,16,0,7,6,22,10,20,11,2,8,6,0,0,20,4,0,11,9,3,18,1,15,14,11,12,9,1,12,3,13,20,2,5,0,17,12,0,6,2,17,8,21,15,4,11,15,12,14,8,15,12,11,18,15,6,6,3,15,11,12,7,17,14,11,7,10,11,5,3,2,2,8,1,14,21,0,11,14,0,14,0,5,0,12,12,0,5,0,18,13,0,19,5,7,10,13,19,21,13,0,10,1,8,8,18,0,21,8,2,12,2,9,1,13,5,20,19,21,11,6,11,15,2,3,3,15,4,11,6,0,0,4,1,14,5,9,10,17,8,15,3,12,19,20,8,4,0,4,0,6,10,0,3,0,17,9,0,11,3,12,0,1,2,5,2,11,8,2,20,0,2,6,16,0,12,11,9,0,7,15,16,8,10,9,7,0,8,14,0,15,14,0,8,9,5,8,0,0,12,14,0,15,0,8,0,11,1,16,0,7,7,11,0,14,11,11,13,2,0,12,11
bkp,4,0,12,0,6,6,15,4,2,9,12,6,8,11,5,0,1,16,13,14,0,1,10,12,1,9,6,1,14,6,15,11,0,11,15,0,13,12,12,17,10,14,15,10,4,12,3,6,14,9,4,3,13,4,15,16,7,7,9,7,2,1,6,15,2,5,17,5,5,1,9,8,17,14,8,0,5,13,0,7,9,15,11,8,10,13,1,5,0,12,1,3,10,7,8,6,18,11,15,6,2,9,10,0,0,16,4,4,0,3,0,16,1,13,15,8,13,3,6,13,3,14,16,2,0,6,18,4,0,12,2,12,3,15,14,13,7,13,15,15,9,13,11,13,13,16,0,3,0,12,12,2,9,10,11,3,11,3,18,7,3,5,2,0,8,1,15,1,13,15,0,12,8,11,14,11,9,0,6,0,13,14,2,14,5,16,11,11,13,15,14,5,11,1,7,9,11,0,16,0,16,13,2,10,3,8,15,14,14,17,12,7,8,16,0,3,3,13,4,10,1,10,0,13,9,13,13,10,8,5,5,9,3,13,13,16,3,4,0,5,6,5,7,0,5,9,15,0,0,12,3,13,0,1,2,13,11,10,3,3,16,0,4,9,14,0,0,12,0,0,6,0,8,9,2,10,4,0,2,11,6,16,15,0,9,0,2,9,4,0,1,15,0,14,1,7,7,7,1,13,11,2,0,6,6,13,9,10,10,2,1,5,0
bkw,17,0,10,0,13,1,12,0,0,6,10,1,6,8,0,0,0,14,6,15,0,2,8,2,0,7,5,5,12,13,12,7,0,0,13,5,19,11,14,15,10,5,3,10,11,10,8,13,6,7,2,4,5,13,11,13,5,6,5,13,0,0,3,12,7,16,15,6,2,0,7,5,15,11,6,11,12,2,6,0,13,12,15,7,5,11,0,11,5,9,0,7,11,0,5,9,14,6,12,3,6,0,8,0,8,13,0,4,9,7,0,13,4,12,4,18,10,2,2,19,7,11,13,0,4,6,14,5,0,12,3,7,11,13,9,12,11,12,1,12,3,9,9,3,11,14,1,8,3,10,9,9,11,16,3,10,12,8,6,3,9,1,3,6,10,12,0,4,3,12,2,9,6,10,6,9,3,0,14,0,0,6,1,10,0,13,8,10,11,13,12,13,4,1,4,7,13,0,14,3,14,10,5,0,0,5,12,6,0,10,1,3,6,12,7,2,10,11,10,8,0,9,3,11,7,11,4,7,4,11,15,7,4,9,0,13,6,8,1,9,0,1,3,3,2,7,6,7,0,11,3,10,1,1,6,11,10,6,0,0,14,0,1,1,14,1,0,5,7,1,2,13,16,7,6,6,4,8,7,9,1,6,12,6,4,0,3,6,0,4,10,13,5,11,1,1,6,1,1,11,5,5,6,6,1,11,5,8,8,1,0,14,4
cmn,9,0,12,0,10,2,16,1,2,14,16,3,9,15,6,0,1,17,9,19,0,1,9,16,1,14,8,1,15,19,16,13,0,10,17,0,15,12,13,19,9,16,8,11,12,18,11,16,16,3,6,3,12,7,13,20,8,0,10,6,2,1,4,18,2,8,22,5,5,1,13,9,22,19,0,9,5,14,8,0,0,0,12,1,0,14,1,10,0,14,4,4,12,8,9,6,21,12,16,7,2,4,10,0,0,18,10,2,14,10,0,15,5,13,20,6,6,8,6,15,9,18,15,2,0,7,16,4,0,11,2,3,9,20,14,14,10,13,19,16,7,12,11,12,17,18,0,10,0,13,4,2,8,11,12,3,12,3,10,8,10,1,2,0,10,12,17,1,16,16,0,4,0,12,13,10,9,0,7,0,17,18,2,18,5,15,13,6,18,20,5,7,9,1,10,11,16,0,18,11,18,14,2,13,3,9,17,16,18,16,0,8,8,14,8,3,12,5,4,10,1,0,0,15,9,19,11,1,7,16,6,14,3,14,18,19,14,9,0,6,6,5,0,0,5,13,14,10,0,10,3,14,0,3,2,17,2,16,7,2,19,0,4,11,15,0,8,8,12,0,6,13,12,10,11,12,6,10,9,5,7,19,18,0,0,0,2,0,4,0,1,18,0,20,9,12,8,8,7,13,0,2,9,6,0,13,10,0,11,2,9,5,0
cpt,12,0,3,1,5,0,5,0,1,0,2,2,11,0,1,1,0,2,10,2,0,2,2,8,3,22,0,8,2,3,2,0,0,3,1,0,7,2,6,7,2,10,3,6,0,2,2,2,10,0,14,0,9,5,3,2,2,12,13,12,1,0,8,3,1,0,2,3,5,2,2,20,2,2,1,8,0,10,1,4,14,4,1,0,0,2,0,5,0,1,0,10,18,1,15,2,7,2,6,4,0,2,3,0,0,3,3,6,1,2,0,6,0,3,3,15,0,11,0,2,2,3,3,0,1,11,2,3,0,2,0,0,0,2,3,19,14,1,6,2,15,3,0,0,3,2,1,2,1,5,0,0,0,4,15,2,0,0,16,14,1,1,1,17,2,9,2,2,2,3,0,11,11,0,10,0,1,0,12,0,3,10,1,2,2,3,15,5,2,2,2,11,3,0,14,14,6,0,6,0,7,3,0,1,0,4,2,13,7,3,0,11,13,7,0,2,2,4,2,0,1,4,1,0,0,0,7,2,18,3,0,24,0,3,6,6,10,2,1,0,2,0,14,0,1,17,10,16,0,3,1,0,1,1,0,2,0,1,0,1,2,1,0,6,2,0,5,0,16,0,11,7,3,15,0,0,0,1,2,2,11,11,4,2,7,1,0,10,1,1,0,4,0,13,5,0,1,1,3,3,10,0,11,2,11,3,13,14,0,1,8,3,7
dfq,13,0,2,2,1,0,1,0,1,8,3,0,0,3,1,0,4,3,0,3,0,7,3,6,7,19,0,9,3,5,3,1,0,2,2,0,3,1,9,4,11,9,5,7,3,3,0,3,11,0,17,0,1,11,5,3,2,14,12,11,0,0,10,2,6,9,5,2,8,0,0,17,3,3,15,5,2,8,11,5,15,3,2,0,7,3,0,3,1,1,0,9,2,11,16,5,5,0,1,16,0,0,0,3,0,5,2,6,3,1,1,4,0,0,2,14,3,10,0,5,0,0,4,0,1,13,4,2,0,3,2,9,2,3,2,3,15,3,8,3,16,0,3,3,4,4,3,1,1,4,2,1,0,5,0,1,4,2,15,15,1,1,1,18,11,0,4,6,4,4,0,3,1,0,12,2,1,0,13,1,4,11,1,3,3,5,2,2,3,3,3,12,0,3,12,15,2,0,2,7,4,2,0,1,0,6,1,10,5,5,2,13,1,3,0,1,1,2,1,3,0,3,2,3,0,3,10,13,16,4,12,20,2,0,3,4,11,0,2,3,0,2,15,0,2,16,11,17,1,0,1,0,8,0,1,1,0,4,11,1,3,0,0,8,3,0,4,15,17,2,10,3,4,14,2,0,0,1,3,3,10,12,0,3,0,2,0,10,1,2,2,2,2,2,6,0,1,1,0,4,8,0,12,3,10,4,0,15,17,1,0,4,9
diw,21,0,5,8,0,2,20,1,2,16,17,3,0,10,1,0,1,22,12,15,0,1,17,17,4,8,7,1,3,15,20,10,0,4,20,0,18,4,18,23,1,21,13,15,4,13,10,15,15,3,11,10,15,4,17,21,0,0,7,10,2,1,5,20,2,4,24,5,6,1,10,13,24,20,0,0,5,15,7,6,8,14,14,1,9,3,1,7,7,11,1,7,17,10,12,11,16,14,14,5,2,8,6,1,0,15,11,0,11,9,3,19,1,16,21,7,12,4,7,18,3,13,21,2,0,0,17,15,0,6,7,17,8,22,10,18,0,16,13,14,8,12,12,15,19,21,8,13,0,16,14,13,10,18,9,11,7,12,12,5,3,1,2,13,0,15,14,0,11,20,7,15,0,13,18,1,10,0,9,0,6,19,4,12,5,18,3,14,20,22,16,16,10,1,8,8,19,0,22,8,19,15,2,14,4,14,18,21,20,15,11,6,9,15,2,3,3,16,4,11,6,0,0,4,10,20,12,9,6,13,9,16,3,17,20,21,15,4,0,9,0,6,5,0,3,0,18,9,0,11,9,12,0,1,2,5,2,11,1,2,21,0,2,7,13,0,15,12,9,0,0,16,7,11,9,9,0,0,8,10,0,20,14,0,8,0,5,8,0,0,13,14,0,21,7,8,0,0,1,14,2,5,7,12,0,14,7,0,14,2,10,13,0
djv,15,0,2,3,1,0,1,0,1,8,3,0,0,3,1,0,4,4,0,3,0,7,4,7,7,19,0,9,4,4,3,1,0,2,2,0,4,1,7,3,11,9,2,7,3,3,0,3,11,0,16,0,1,11,4,3,2,13,12,11,0,0,5,2,5,11,3,2,8,0,0,17,5,3,14,5,2,6,11,1,16,3,2,0,7,3,0,3,1,1,0,9,2,11,16,5,4,0,1,15,0,0,0,3,0,4,2,6,3,1,1,4,0,4,2,14,7,10,0,3,0,0,5,0,1,13,3,2,0,3,2,9,2,3,5,3,15,2,9,4,16,0,2,3,4,3,3,1,1,4,2,1,12,5,16,1,4,2,17,15,1,1,1,18,11,0,3,6,4,4,0,2,1,0,11,2,1,0,13,1,4,11,1,3,3,4,2,4,5,3,3,12,0,3,12,15,2,0,2,7,5,2,0,1,0,3,1,10,4,4,2,13,1,3,0,1,1,2,1,3,0,3,2,3,0,3,8,2,14,4,12,21,2,0,3,4,11,0,2,6,0,2,16,1,2,16,11,17,1,0,1,0,8,0,1,3,0,4,11,1,3,0,0,8,4,0,3,14,17,2,12,3,4,14,2,16,0,2,3,3,10,12,0,3,0,2,0,10,1,2,2,2,2,2,6,15,1,1,0,4,8,0,12,3,10,1,0,15,11,1,0,4,8
