language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
afj,0,7,6,0,1,0,0,5,7,5,7,8,3,8,0,2,6,0,4,0,21,2,6,3,7,22,0,5,1,13,4,4,0,6,2,6,1,0,6,5,14,19,3,5,6,5,9,7,6,0,0,8,0,2,11,0,0,3,4,6,6,6,5,3,2,5,4,9,6,0,4,0,0,6,5,3,8,0,7,3,0,8,0,0,12,4,7,0,5,4,9,7,6,4,0,0,4,9,18,4,18,0,15,15,4,2,1,14,9,7,8,0,3,5,8,1,6,5,12,4,9,5,10,8,5,3,2,8,1,6,18,6,2,7,3,6,0,6,4,7,8,1,11,1,6,7,6,6,0,5,0,4,6,0,17,4,1,0,4,6,6,5,7,0,8,4,7,0,2,6,5,6,7,1,3,5,0,3,8,5,0,6,6,8,0,0,0,0,0,5,6,9,0,6,9,6,2,3,0,4,0,4,7,1,1,9,4,3,0,9,0,0,4,5,4,8,11,15,6,1,1,6,1,5,2,5,9,5,2,6,6,8,4,4,5,8,0,0,0,5,6,2,7,0,5,2,8,16,9,9,8,9,6,7,5,4,0,8,2,6,4,6,2,2,1,4,13,3,4,4,8,0,0,0,1,5,0,6,2,0,0,0,3,6,4,9,0,14,0,10,0,1,0,0,13,6,10,6,4,3,6,5,7,5,3,4,6,6,11,19,6,4,4
agk,0,1,15,13,15,6,0,8,18,1,17,19,10,16,0,0,1,10,11,0,16,14,10,0,15,16,0,1,1,9,17,8,0,15,6,18,12,0,15,8,10,15,9,0,11,13,16,0,15,6,0,15,1,2,2,0,7,1,2,16,11,0,0,10,18,1,9,17,14,1,13,1,0,16,15,6,19,0,0,11,6,15,1,0,11,11,17,0,13,2,19,4,9,10,3,0,0,19,15,12,11,10,9,13,0,7,12,5,0,0,19,0,11,2,17,5,18,0,6,13,0,8,21,17,14,7,0,19,7,15,11,5,12,18,9,9,8,12,11,16,18,0,0,7,16,15,15,15,4,12,0,13,14,6,11,1,0,13,1,6,13,6,14,0,1,0,14,10,1,0,11,1,18,6,16,0,0,8,12,0,0,11,15,14,10,2,7,0,0,1,15,13,0,10,19,13,6,10,0,10,0,17,15,6,8,14,6,8,1,20,0,0,8,6,0,13,14,13,12,12,0,13,7,12,0,14,17,12,12,0,1,16,9,14,1,15,5,0,0,15,11,6,10,2,9,0,20,9,18,3,1,13,1,1,17,8,2,13,1,15,1,15,0,1,12,2,1,8,1,10,12,1,0,0,0,8,0,0,12,12,0,13,0,0,13,0,0,13,0,16,0,0,2,3,7,13,14,19,9,8,12,14,15,0,14,7,0,10,8,15,1,1,12
aow,7,16,17,13,17,1,0,8,19,1,19,21,8,15,0,0,11,9,8,0,18,12,2,0,17,18,0,1,8,10,19,8,0,17,9,20,12,0,18,0,11,16,9,14,0,12,17,15,0,6,0,18,1,0,2,0,9,0,15,18,11,0,0,10,19,1,7,17,15,10,14,1,0,15,18,7,20,0,0,12,7,15,1,5,10,9,19,0,0,8,18,12,1,10,3,0,0,14,16,12,11,10,10,14,0,7,8,6,0,0,21,0,8,2,18,5,19,11,7,15,7,8,22,17,15,7,0,0,7,17,12,5,13,21,10,16,9,0,9,18,20,0,8,8,17,18,13,12,4,13,0,0,15,6,14,1,9,1,5,9,15,8,16,0,17,8,12,8,1,13,11,1,19,3,12,0,0,7,3,0,0,0,17,15,6,3,7,0,0,10,13,15,0,10,20,13,6,12,0,13,0,18,12,0,16,15,13,8,1,18,0,0,4,6,0,20,11,10,13,13,6,13,5,9,0,15,19,13,14,1,11,18,11,15,1,16,5,0,0,17,16,7,10,0,11,10,16,9,21,14,1,13,8,1,16,3,2,13,1,19,1,16,7,1,11,1,14,8,1,11,13,1,0,0,0,8,0,0,13,12,0,12,0,17,14,14,0,9,0,19,0,0,2,3,5,12,17,22,9,0,0,11,17,10,11,7,14,0,8,16,12,9,0
buz,4,10,7,9,6,0,0,4,10,1,9,10,5,9,0,0,8,4,3,1,8,4,14,2,8,7,0,6,7,5,8,5,0,8,12,10,6,0,7,7,5,6,4,6,7,17,10,8,8,3,0,9,8,0,7,0,3,1,7,8,8,9,6,6,5,0,5,10,7,0,4,0,0,7,6,12,10,0,8,4,0,9,0,0,5,12,8,0,8,15,10,0,7,6,2,1,5,10,7,6,5,8,2,5,8,6,2,6,2,10,9,0,5,4,9,1,8,6,6,6,0,12,11,9,16,4,1,10,2,9,4,3,6,10,4,7,7,9,5,8,9,9,4,2,12,10,5,7,0,6,0,6,0,8,7,0,4,6,5,5,9,6,16,1,10,0,16,5,6,14,7,0,8,3,7,8,3,4,9,7,1,0,18,9,6,0,0,1,3,0,7,17,0,7,10,9,3,5,0,6,2,10,9,1,3,10,7,1,0,19,0,0,3,8,0,9,5,5,6,9,5,9,2,6,0,7,10,8,4,0,9,9,6,5,0,9,0,0,0,9,8,1,0,0,7,7,9,17,10,11,9,6,7,10,8,5,0,9,6,8,5,16,2,5,8,5,6,1,6,1,8,0,0,0,2,1,2,9,3,7,0,9,5,10,7,15,0,6,0,6,0,0,0,4,14,7,18,10,5,1,8,4,9,6,5,0,9,8,0,5,2,0,0
ckp,0,1,14,13,14,1,0,8,16,9,16,18,9,17,0,0,10,9,10,2,15,10,2,0,16,15,0,1,1,8,16,9,0,14,8,16,12,0,14,0,9,13,9,0,2,11,1,14,14,6,0,17,12,4,0,0,4,1,14,14,12,0,0,9,0,1,7,18,13,8,12,1,0,14,13,5,17,0,0,6,5,17,1,4,0,10,16,0,0,0,16,4,9,9,3,0,0,17,14,14,0,12,8,12,11,0,10,16,0,0,17,0,10,2,16,5,16,10,8,12,0,9,20,16,13,7,0,18,5,13,10,5,11,17,0,15,7,7,9,15,16,0,0,5,15,16,3,14,0,11,0,12,13,7,9,1,8,11,4,8,14,9,14,0,14,0,12,9,11,12,11,1,17,8,14,11,0,1,1,0,0,0,13,13,9,0,7,0,0,1,13,10,0,11,18,15,0,10,7,12,0,16,14,0,14,13,6,7,1,14,0,0,4,15,0,18,13,11,1,0,0,12,12,11,4,4,0,0,11,1,1,15,0,13,1,14,7,0,0,14,15,4,10,0,9,9,19,0,17,1,14,12,4,1,15,8,0,14,11,18,1,13,6,1,10,11,4,10,1,9,0,1,3,0,0,10,0,0,11,0,0,12,1,16,12,0,0,12,0,14,0,0,2,0,6,11,12,18,9,0,0,13,13,9,13,0,0,0,1,13,11,8,0
clw,7,16,17,13,1,1,0,8,8,1,20,22,8,15,0,0,1,9,8,3,19,13,2,0,17,19,0,1,8,1,14,8,0,18,9,19,12,0,16,0,11,16,9,14,0,14,17,15,16,6,0,18,1,0,2,0,9,0,12,19,11,0,0,10,19,1,7,19,16,10,14,1,0,15,16,9,20,0,0,12,5,15,1,5,10,9,18,0,0,9,18,12,9,10,3,0,0,20,16,12,11,10,10,14,0,7,8,6,0,0,21,0,0,2,18,5,20,11,7,13,7,8,22,17,15,7,0,21,7,17,12,5,13,18,10,16,9,0,9,19,20,0,8,8,17,18,13,16,4,9,0,0,15,6,15,1,11,1,6,9,13,8,17,0,17,8,15,12,1,0,11,1,19,6,12,0,0,7,3,0,0,9,17,15,11,3,7,0,0,10,13,16,0,10,21,13,6,11,0,15,0,1,17,7,16,15,13,8,1,16,0,0,4,6,0,21,11,10,13,13,6,13,8,4,0,15,20,14,15,1,12,18,11,15,1,16,5,0,0,17,17,7,10,0,12,10,16,12,20,14,1,13,8,1,18,8,2,13,1,19,1,16,7,1,11,1,14,8,1,11,13,1,0,0,0,11,0,0,14,12,0,12,0,17,14,14,0,9,0,17,0,0,2,3,5,12,15,21,9,0,0,11,18,10,11,7,0,0,8,17,12,9,0
cop,5,13,12,11,9,5,0,6,14,1,13,14,7,0,0,0,0,8,13,0,12,8,7,0,12,11,8,8,0,0,11,11,0,1,5,12,9,0,10,3,7,9,5,9,13,9,14,12,10,4,0,12,13,0,1,0,6,1,9,12,0,11,2,5,14,0,11,14,10,5,9,4,0,10,10,14,14,0,10,5,4,12,5,3,8,6,11,0,10,15,13,10,7,0,0,0,9,14,10,10,9,15,6,9,7,5,6,5,10,12,13,1,7,5,12,1,13,7,2,8,4,7,15,13,10,0,1,14,0,9,2,1,8,13,5,11,0,8,7,11,13,8,5,10,9,13,10,11,3,2,0,2,11,5,8,8,6,9,1,15,8,1,12,2,9,0,10,7,10,9,10,7,12,5,10,1,0,9,3,11,0,9,9,17,8,0,6,0,0,8,12,21,0,9,15,8,0,8,3,8,0,14,1,5,5,16,6,5,0,10,0,0,4,9,5,13,9,8,9,9,1,11,10,9,0,11,14,11,8,4,8,12,15,8,7,12,4,0,0,11,11,3,9,0,3,6,14,0,14,10,14,10,9,12,13,2,0,10,0,13,7,10,4,4,2,0,10,6,9,1,0,0,2,0,3,1,3,11,7,9,0,10,6,13,9,10,0,3,0,11,0,0,0,0,1,15,21,13,8,6,10,8,11,2,9,0,12,12,6,8,9,6,7
def,6,11,9,7,7,0,0,4,11,7,10,12,4,11,0,3,9,5,7,0,9,6,15,1,9,9,0,7,7,1,9,6,0,9,13,9,7,0,8,6,0,8,6,7,8,12,11,9,8,3,0,10,8,0,6,3,0,4,12,10,7,8,6,4,6,0,6,11,8,0,7,0,0,8,7,13,10,0,8,6,0,10,6,1,6,13,9,0,7,17,11,13,0,0,2,0,6,12,8,8,6,9,3,6,6,4,3,2,2,8,11,0,8,6,10,3,9,6,1,5,5,13,12,10,0,0,1,11,8,7,6,4,4,11,6,0,4,7,5,9,11,10,4,12,13,9,7,8,0,14,0,7,8,3,12,0,16,6,0,6,7,6,9,0,11,0,17,6,7,0,8,0,10,4,8,7,3,5,9,8,0,0,19,10,6,0,0,0,3,0,9,18,0,7,11,8,4,6,5,13,2,11,10,1,12,11,8,1,0,20,0,0,5,6,0,10,4,4,7,7,4,8,3,5,0,8,11,9,6,0,0,17,7,6,0,10,0,0,0,8,7,1,0,0,3,4,11,18,12,10,10,7,7,9,9,2,0,11,7,10,6,7,0,4,9,5,7,11,7,5,8,1,0,0,2,1,2,10,4,7,0,7,6,10,7,16,4,7,0,8,0,0,0,0,15,9,20,11,5,7,9,6,10,7,6,0,8,8,3,6,8,0,0
djt,0,7,6,0,1,0,0,5,7,5,7,9,3,8,0,2,6,0,5,0,22,3,6,3,7,21,0,5,1,13,4,4,0,7,2,6,1,0,6,5,13,19,3,5,5,5,9,7,6,0,0,8,0,2,0,0,0,3,4,7,6,6,5,3,2,5,4,9,6,0,4,0,0,6,5,3,9,0,7,3,0,8,0,0,12,4,6,0,5,4,9,7,6,4,0,0,4,6,10,4,18,0,15,15,4,2,1,2,0,7,8,0,3,5,8,1,6,5,12,4,9,5,9,8,5,3,2,9,1,5,17,6,2,7,3,5,0,6,4,7,8,1,11,1,7,8,6,6,0,5,1,4,6,0,17,4,1,0,4,13,6,5,8,0,8,4,7,0,2,6,5,6,7,3,3,5,0,2,8,5,0,5,6,8,0,0,0,0,0,5,4,8,0,6,8,6,2,3,0,4,0,7,7,1,3,9,4,3,0,9,0,0,4,5,4,8,11,15,6,1,1,7,1,5,2,5,8,5,2,6,6,8,5,3,5,8,0,0,0,7,7,2,7,0,5,2,8,16,9,8,8,9,6,7,5,4,0,8,2,6,4,6,2,2,1,4,13,3,4,4,8,0,0,0,1,5,0,6,2,0,0,0,3,6,4,8,0,15,0,10,0,1,0,3,13,6,9,9,4,3,6,5,7,5,3,4,6,6,11,19,6,4,4
dpu,0,9,5,6,2,0,0,3,6,6,6,7,3,7,0,3,7,0,3,0,20,3,4,0,6,20,6,5,9,12,7,8,0,5,2,8,1,0,5,4,12,18,2,2,1,4,8,6,7,0,0,7,7,2,0,0,0,3,6,5,0,6,5,3,4,5,10,8,5,0,6,3,0,5,4,2,7,0,6,4,0,7,0,0,4,4,5,0,6,3,8,6,5,4,0,0,2,8,9,4,17,7,17,4,4,2,15,0,8,6,7,0,2,7,7,0,6,0,2,2,8,5,8,7,8,7,2,7,0,4,16,6,3,9,2,8,3,5,3,6,7,6,10,1,5,4,16,5,0,4,0,4,7,9,16,6,14,5,3,12,4,5,6,0,5,4,6,0,0,7,5,6,6,1,6,6,0,1,7,5,0,4,7,7,12,2,0,0,0,5,5,7,0,5,7,7,2,2,0,5,0,9,7,1,2,8,5,0,0,8,0,0,4,4,4,7,15,0,6,14,0,5,4,13,2,6,6,3,1,6,7,7,3,2,5,5,0,0,0,6,5,2,9,1,6,1,7,0,7,7,7,9,6,8,7,4,0,7,2,5,3,1,9,2,0,4,5,4,5,4,7,0,0,0,1,5,0,6,1,0,0,0,3,9,5,7,0,8,0,5,0,1,0,0,12,12,8,8,4,3,5,5,5,0,1,0,6,7,11,11,2,4,3
