language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
ado,0,22,17,13,19,11,18,5,0,0,0,17,1,15,0,11,17,23,0,5,17,3,0,0,5,14,22,1,16,8,20,14,0,0,15,14,19,21,19,19,16,1,4,0,18,0,13,16,20,19,18,17,20,0,0,6,19,17,12,20,0,18,9,0,22,19,23,21,1,11,20,17,1,6,23,0,1,21,0,4,16,4,13,3,18,1,1,18,19,16,19,0,16,22,7,22,17,11,21,0,13,15,5,14,20,0,6,14,1,14,0,22,0,23,16,19,6,13,19,11,13,0,15,20,12,24,0,0,5,14,0,4,2,10,17,13,17,14,11,0,19,6,2,1,1,6,1,21,19,15,4,3,8,21,0,19,0,0,12,4,13,19,13,22,18,22,18,7,22,18,0,12,21,20,18,9,0,3,15,11,15,17,17,8,0,21,20,19,9,14,15,16,20,0,3,0,11,4,1,21,0,0,17,22,9,10,3,10,13,18,18,0,21,13,15,6,17,0,4,1,17,24,0,13,12,14,12,18,19,21,19,20,4,17,2,0,20,15,0,0,16,4,23,0,3,23,10,19,7,19,0,20,0,12,0,15,14,2,11,11,0,13,18,5,21,0,8,20,19,19,19,19,0,17,1,0,17,10,19,0,20,13,9,5,14,0,8,14,17,6,10,15,10,17,16,15,22,19,22,16,6,3,9,13,20,0,20,20,3,11,17,18,15
ahl,0,14,12,4,12,8,10,15,0,3,0,11,2,8,0,1,10,12,9,0,11,0,0,0,4,4,13,1,12,2,13,9,0,0,9,11,7,12,10,12,9,1,0,1,20,0,10,20,7,8,12,9,9,0,0,17,11,7,0,13,0,10,2,2,13,8,13,12,0,0,11,12,7,0,14,4,1,7,3,2,7,1,0,12,12,0,5,12,11,0,12,2,13,13,1,14,4,2,14,7,7,12,16,11,13,2,11,0,0,2,9,14,6,13,11,7,12,6,11,0,7,2,5,17,5,13,0,0,11,6,0,8,18,0,12,18,10,9,7,0,11,0,18,6,1,19,4,14,12,9,8,1,8,12,11,11,0,5,0,3,1,13,9,9,12,13,7,4,14,11,0,3,3,14,9,7,2,0,9,0,7,12,8,3,5,7,13,6,6,3,7,12,13,0,8,3,5,13,0,11,0,0,7,15,7,8,0,1,4,11,6,3,13,8,9,0,0,0,8,7,10,14,4,9,10,8,6,10,4,13,12,14,17,10,0,0,8,9,0,0,5,0,13,4,2,14,1,11,13,12,13,13,0,6,1,4,11,0,8,10,0,7,8,2,14,0,7,12,11,15,10,12,0,10,2,0,13,6,11,0,13,6,4,0,9,0,2,6,14,21,0,8,2,8,11,6,14,12,15,5,16,1,1,0,13,4,8,12,6,5,12,13,3
amq,0,19,20,10,6,10,15,5,1,10,0,4,2,3,0,0,7,20,0,7,3,7,2,4,19,8,19,5,15,2,18,11,0,0,20,4,16,17,15,17,13,5,3,0,7,0,4,13,18,7,14,13,16,0,1,23,15,0,6,18,0,15,4,1,19,7,19,18,2,4,17,6,3,0,19,6,1,18,0,0,0,1,2,17,15,0,12,10,16,15,16,2,8,19,1,19,14,2,18,8,12,14,20,9,16,2,12,7,0,2,10,19,3,20,3,16,16,10,16,4,6,0,13,11,15,20,0,2,14,7,0,0,16,0,24,9,14,1,9,0,16,0,23,1,1,11,3,18,0,11,15,15,11,18,3,16,0,2,8,2,5,16,4,8,17,19,15,2,7,15,2,6,7,16,15,9,4,0,14,10,12,4,8,3,6,18,7,17,5,11,12,15,19,0,3,0,19,7,0,17,0,0,15,19,0,4,0,9,10,15,15,0,7,4,14,9,14,0,17,5,6,20,4,5,4,11,17,16,16,18,23,17,19,7,0,0,17,3,4,0,9,0,20,5,2,19,8,8,16,4,7,17,0,9,0,7,5,5,6,15,6,10,9,2,17,0,4,17,15,18,16,16,0,14,1,0,6,0,17,0,17,5,5,0,13,0,4,11,4,14,0,6,7,14,12,12,18,17,19,10,22,5,8,12,14,4,17,16,3,5,15,6,14
amx,0,7,6,6,4,4,4,2,0,5,0,6,3,1,0,1,5,5,5,0,5,5,2,0,6,6,5,1,4,3,4,1,0,0,1,6,6,5,1,5,3,1,2,0,5,0,3,5,5,5,6,5,7,0,0,9,4,6,4,5,0,1,3,0,5,6,5,5,0,0,6,5,4,0,6,0,1,5,0,2,6,1,6,5,5,0,1,2,2,6,1,2,7,5,2,5,1,3,7,5,0,6,8,7,6,1,9,6,2,4,0,5,3,5,5,6,8,1,6,3,4,0,5,7,2,5,0,0,1,5,0,5,7,6,20,5,3,4,3,0,3,0,9,3,2,9,1,5,7,2,7,6,6,6,2,5,0,3,1,0,4,5,4,6,4,5,4,1,5,5,0,5,5,6,4,13,3,0,8,0,0,7,6,5,3,5,5,5,0,5,4,5,5,0,5,0,2,6,0,14,0,0,4,6,2,5,0,1,3,7,3,2,4,6,4,7,5,1,18,3,3,4,4,7,6,3,4,21,7,5,6,5,0,5,0,3,5,1,3,0,7,0,5,4,2,5,1,5,4,6,5,3,0,4,0,6,4,0,5,4,4,0,6,2,5,0,3,6,5,5,4,5,0,4,1,0,13,4,6,0,4,3,4,0,4,0,2,4,7,17,4,4,2,5,6,17,6,6,6,17,8,1,1,4,5,4,5,5,9,7,4,4,5
bek,0,16,14,4,14,0,12,16,0,3,0,11,2,10,0,3,13,16,9,0,13,8,0,0,16,9,16,1,19,2,15,3,0,0,11,11,14,14,7,13,9,1,0,1,21,0,0,23,15,15,12,10,14,0,0,20,11,7,0,10,0,12,7,2,16,22,16,13,0,7,14,14,7,0,12,0,6,14,3,2,7,1,9,14,6,0,5,14,13,0,13,2,0,16,1,16,11,9,16,7,7,4,16,11,10,2,11,0,0,9,8,16,6,16,11,7,14,6,13,7,10,2,5,18,5,16,0,0,12,6,0,8,19,9,14,20,10,11,7,0,13,0,20,1,1,21,4,15,12,6,8,12,8,15,8,13,0,5,4,3,1,12,3,16,15,16,7,4,17,13,0,9,16,14,12,7,2,0,9,0,7,12,14,3,5,16,16,14,6,3,7,10,16,0,8,3,8,3,2,14,2,0,7,13,17,4,0,1,4,11,13,0,16,12,11,0,0,0,14,4,13,16,4,9,4,8,7,13,4,14,16,15,12,13,0,0,8,10,0,1,5,0,16,4,2,16,1,14,12,14,9,15,0,0,1,4,12,0,8,10,0,7,8,2,12,0,7,12,11,9,12,14,0,11,1,0,11,6,11,0,10,7,4,0,6,0,2,6,12,24,0,11,2,11,9,6,16,12,17,10,19,1,1,19,19,4,15,12,6,5,10,11,3
bgw,0,20,15,12,17,0,16,7,0,11,0,18,6,13,1,9,15,21,13,5,15,1,0,6,20,13,20,1,20,7,21,12,4,0,13,15,17,19,17,18,14,1,0,4,16,0,11,14,8,17,16,16,18,0,0,4,17,15,0,18,0,16,1,4,20,17,21,19,5,0,18,18,9,3,21,0,7,19,0,5,14,2,11,18,16,1,13,16,17,18,17,0,5,20,5,20,15,10,19,11,14,1,3,5,18,0,4,0,4,12,0,20,2,21,14,18,4,11,17,10,14,0,5,4,11,22,0,0,16,4,0,3,0,0,15,12,15,12,1,0,17,0,0,7,1,4,8,19,17,14,16,16,12,19,13,15,0,0,9,0,11,17,12,20,19,20,16,8,20,16,0,4,19,18,16,10,0,2,4,12,13,15,15,9,10,19,21,17,0,12,13,17,18,0,13,5,9,16,1,19,0,0,16,20,8,11,0,0,11,16,16,0,19,0,16,0,15,0,5,1,15,22,8,12,13,12,10,23,17,19,17,18,5,16,0,0,18,13,0,0,15,3,21,0,8,21,9,17,17,17,16,18,0,10,0,13,15,6,9,17,7,11,4,3,19,0,0,18,18,20,17,17,0,15,1,0,15,11,18,0,18,11,8,4,15,0,9,12,16,4,8,13,8,15,14,13,20,18,21,15,4,9,5,14,15,0,18,18,1,12,0,16,4
bit,0,11,10,4,9,6,6,12,0,6,0,9,4,5,0,0,6,8,0,0,0,1,0,0,9,4,8,3,7,4,7,5,0,2,6,9,8,7,5,9,5,1,0,1,10,0,0,8,9,11,8,6,11,0,0,13,9,10,0,7,0,4,2,0,8,10,8,10,0,0,0,8,3,0,8,0,4,9,0,9,8,1,7,7,8,0,7,7,5,0,8,2,0,10,1,8,5,2,9,7,4,7,11,1,7,2,14,10,0,2,4,8,3,8,10,8,3,3,8,0,8,0,10,15,3,9,0,0,9,8,0,7,9,0,6,16,8,1,5,0,6,4,12,4,1,13,1,10,5,5,10,7,0,9,5,7,0,2,0,0,6,6,12,7,9,8,10,3,8,6,0,7,9,9,7,5,5,0,9,0,5,9,9,7,7,10,8,9,0,3,8,8,8,0,6,4,22,8,2,7,0,0,9,11,4,4,0,1,7,9,8,0,9,9,5,0,9,0,11,4,7,9,5,8,4,0,0,5,9,9,9,10,13,6,0,0,10,5,0,0,5,0,8,4,2,8,3,9,9,10,8,9,0,0,1,8,7,0,3,7,0,6,12,2,10,0,3,9,8,11,7,10,0,6,1,0,7,0,4,0,9,4,6,0,5,0,5,8,11,9,0,9,3,20,7,8,11,8,11,6,10,1,5,9,9,4,10,8,3,8,6,7,9
bvy,0,6,5,7,3,3,16,1,0,4,0,5,0,0,0,1,4,4,4,0,11,6,2,0,5,5,4,1,3,2,3,1,0,1,0,5,4,4,0,0,2,1,0,0,4,0,3,4,4,4,5,3,5,0,0,8,5,5,0,4,0,0,3,0,4,4,4,4,0,0,5,4,5,0,4,1,1,4,1,2,5,4,5,4,4,0,1,1,1,5,5,2,6,4,0,4,0,3,6,4,1,5,7,6,5,2,8,5,2,3,0,4,4,4,4,5,8,1,5,3,5,1,6,6,1,4,0,0,6,5,0,6,8,4,19,4,3,1,0,0,4,0,8,3,2,8,1,4,6,1,5,5,0,5,1,3,0,3,0,0,3,4,4,5,3,4,3,1,4,7,0,3,4,5,3,7,2,0,7,0,0,5,5,5,4,4,4,4,0,4,4,4,4,3,4,0,1,5,0,4,0,0,3,7,1,4,0,2,3,6,4,2,3,5,3,7,6,0,17,2,4,5,4,6,5,2,1,20,5,4,5,4,8,4,0,3,4,0,3,0,6,0,4,4,2,4,1,4,5,5,4,4,0,0,0,5,3,0,4,3,4,16,5,2,4,0,3,5,4,4,3,0,0,3,1,0,4,3,5,0,5,3,4,0,2,0,2,3,6,16,4,3,2,4,5,1,5,5,5,4,9,1,1,5,4,5,4,4,3,6,4,3,3
div,0,23,18,11,2,13,19,15,0,12,1,20,1,16,0,1,1,24,15,5,18,4,0,0,22,15,23,1,17,9,23,15,0,0,16,16,20,18,20,21,17,1,5,0,19,0,0,17,13,20,19,15,17,0,0,7,16,14,13,21,0,19,1,0,0,20,24,22,6,0,21,19,10,3,24,0,9,22,0,4,3,0,10,20,19,1,15,19,20,17,20,0,14,23,6,23,18,12,5,12,16,17,6,15,17,0,7,15,1,15,11,23,9,24,13,3,7,14,20,12,16,0,16,17,10,21,0,0,17,4,0,0,3,12,18,11,18,15,0,0,20,0,3,1,1,7,9,22,20,13,18,18,13,22,0,20,0,0,10,4,14,20,14,19,18,23,19,7,23,0,0,14,22,21,19,0,7,2,16,11,16,18,18,8,12,22,23,20,10,15,0,13,21,0,3,7,12,4,3,22,0,5,0,5,10,10,3,12,14,19,19,0,22,15,18,0,18,0,7,1,18,21,9,5,15,15,9,19,20,22,20,21,7,15,0,6,21,11,2,0,14,3,24,6,10,24,1,1,11,20,18,21,0,13,0,16,14,2,8,19,0,14,19,2,22,0,8,21,17,22,20,20,0,18,3,0,18,10,21,2,21,14,0,7,13,0,10,15,5,7,0,16,11,18,13,16,23,20,20,14,7,3,10,16,21,0,21,21,3,11,18,19,16
dsv,0,8,8,4,7,0,6,13,0,3,0,8,4,6,0,5,6,9,0,0,7,9,0,0,10,9,9,2,8,4,8,7,0,0,7,8,11,9,3,7,0,1,0,1,11,1,6,9,10,9,9,15,10,0,0,11,10,8,8,8,0,6,2,0,9,11,9,9,0,0,8,9,3,0,9,2,3,10,0,7,9,1,8,8,9,0,4,4,6,8,7,2,10,8,1,9,6,2,10,7,5,7,13,10,8,2,13,8,0,2,7,9,3,9,8,9,8,4,9,0,4,0,5,14,7,7,0,0,7,6,0,7,12,0,7,14,5,7,9,0,7,4,13,1,1,14,1,8,5,7,11,1,0,8,6,8,0,4,2,0,7,9,3,10,10,9,8,1,10,8,0,3,10,10,8,6,5,0,10,6,5,11,11,3,8,11,10,8,0,7,7,6,9,0,6,3,0,11,4,8,0,0,10,10,3,4,0,1,8,4,9,0,10,10,0,10,11,0,12,6,7,10,4,8,4,5,4,6,12,7,10,11,14,8,0,0,11,0,5,0,5,0,9,4,4,9,1,7,10,11,11,8,0,0,1,8,8,3,7,8,0,4,10,2,8,0,3,10,8,12,8,7,0,9,1,0,8,0,9,1,8,4,4,0,5,0,5,9,10,10,7,7,3,21,8,4,12,11,12,7,12,1,6,6,8,4,11,9,3,8,6,9,8
