language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
ace,16,1,10,16,12,17,9,4,20,0,16,8,11,9,6,16,18,20,0,9,14,0,2,17,10,7,14,14,16,0,17,15,17,18,17,4,7,11,9,21,11,16,13,4,16,0,9,0,5,15,7,0,12,12,16,4,18,4,0,15,2,15,11,19,6,17,0,10,0,0,15,2,0,15,11,6,16,15,17,18,12,14,12,14,16,15,19,13,16,16,4,9,0,15,20,0,0,11,0,17,14,6,6,16,17,0,11,13,15,0,14,0,16,10,8,20,5,8,10,13,17,18,0,15,13,9,5,0,6,5,0,18,3,0,17,6,17,4,12,12,16,11,10,16,15,8,15,1,11,0,13,3,16,10,0,14,11,0,0,10,9,9,15,16,0,15,3,3,6,15,15,13,10,0,14,17,0,18,0,11,15,13,17,18,1,13,4,13,15,0,0,14,16,18,5,14,11,10,8,19,17,10,11,16,9,9,14,18,7,19,11,17,8,16,16,18,13,0,17,16,0,18,5,0,3,17,2,18,13,16,12,12,9,13,16,13,12,17,14,18,4,14,0,6,0,11,18,18,6,17,20,19,12,8,19,13,18,4,5,0,2,17,18,17,18,15,5,11,8,15,15,17,15,12,6,13,15,14,17,7,4,15,0,0,13,13,14,12,0,10,12,5,16,7,18,10,10,17,17,14,0,13,7,7,9,0,11,17,0,17,16,3,3
aes,17,1,11,18,13,18,10,4,21,0,18,10,2,10,6,18,19,21,0,10,16,0,3,19,11,9,15,15,18,3,19,16,19,19,18,6,16,12,10,12,0,17,15,6,17,0,10,6,15,18,11,0,10,13,17,6,20,6,0,17,0,16,7,21,4,18,1,11,0,0,16,0,17,11,7,7,18,17,18,20,13,16,9,15,17,16,20,14,17,17,0,10,2,16,11,3,0,6,0,18,15,0,4,17,19,0,13,9,16,0,15,4,17,13,9,21,7,9,16,14,19,19,3,17,14,12,4,13,7,0,6,20,0,0,18,7,19,4,14,0,17,13,12,17,17,2,16,1,13,0,14,3,18,12,2,16,12,0,0,16,0,10,16,17,0,16,5,1,7,16,17,10,11,9,16,18,4,19,4,12,16,15,19,19,0,15,4,15,18,0,0,15,18,19,6,15,9,11,9,20,18,11,12,17,0,10,9,19,10,20,6,18,10,18,17,19,14,0,18,17,0,16,6,0,3,19,0,19,14,17,18,14,10,15,12,14,13,19,15,20,6,15,0,6,7,13,19,20,0,19,16,21,14,10,20,8,20,5,13,0,0,18,20,18,18,16,6,9,10,16,17,19,16,14,7,8,16,16,19,9,10,16,12,4,14,14,17,13,0,11,13,6,18,8,20,11,11,17,18,16,0,14,4,9,10,0,12,19,0,19,18,0,4
apw,1,0,1,3,2,2,0,1,4,0,4,2,2,2,1,3,2,3,0,15,5,0,2,3,1,1,1,2,4,0,4,2,4,3,4,12,4,0,0,20,3,4,1,12,4,0,4,0,4,2,1,0,3,4,2,1,4,10,1,4,0,0,1,4,4,4,0,0,0,1,2,0,4,1,14,1,2,2,3,2,2,4,0,2,3,1,4,0,2,2,1,4,0,3,15,2,0,2,3,0,0,0,1,4,4,0,0,4,0,1,0,1,4,14,10,3,10,1,13,1,3,3,1,2,3,0,1,0,1,1,9,2,0,0,0,12,1,0,2,0,2,21,0,2,2,8,2,0,2,0,2,3,3,4,0,3,1,3,0,1,1,15,3,0,0,2,0,0,1,0,2,4,0,0,2,4,1,3,1,0,0,3,3,3,0,1,1,4,0,0,0,1,2,4,0,0,0,0,1,1,4,13,3,1,15,2,19,4,1,1,5,4,14,3,1,4,4,0,2,1,2,1,0,0,0,3,4,3,5,0,1,8,1,18,2,2,2,4,0,2,9,0,1,1,12,0,3,3,1,4,1,3,20,0,4,2,2,1,3,0,1,0,4,4,2,0,0,0,8,0,2,4,2,1,0,2,2,2,2,0,0,4,3,1,0,1,9,1,0,8,1,10,1,1,3,1,3,3,2,0,0,21,0,21,2,0,0,0,1,0,3,1,0
art,0,0,1,4,3,6,1,0,5,0,1,0,14,1,0,5,3,6,1,0,2,0,2,0,2,0,3,1,5,0,0,0,1,5,6,10,1,7,0,16,2,0,0,10,0,0,12,0,1,3,1,0,1,0,5,1,5,7,1,0,0,2,1,0,4,0,0,1,0,0,4,0,2,2,19,0,0,4,4,0,4,6,1,1,4,2,0,3,0,3,1,2,0,1,16,2,0,3,1,1,4,0,0,1,6,0,3,0,3,0,1,0,0,18,0,4,16,0,16,0,4,6,1,4,4,1,2,0,1,1,9,5,1,0,4,10,4,0,0,2,1,17,1,4,1,5,0,0,2,0,0,5,0,5,0,1,1,2,0,0,1,0,1,1,1,3,7,0,1,3,0,1,0,0,1,5,0,4,3,1,1,5,4,6,0,5,0,6,4,0,0,2,1,5,1,3,0,0,2,4,23,14,2,2,16,1,3,5,0,4,3,5,15,6,2,5,2,0,4,4,2,6,0,0,0,5,3,4,1,4,5,18,2,1,1,0,5,5,1,6,14,1,4,0,14,0,5,4,1,1,0,6,22,0,0,1,0,1,1,2,1,4,6,1,4,3,0,1,17,1,1,0,0,8,2,5,0,0,5,0,10,5,2,1,1,2,1,0,0,2,3,13,4,0,4,0,2,4,3,1,0,17,0,24,0,0,1,1,2,4,4,1,1
bcp,11,0,6,11,10,12,5,3,14,0,11,6,12,0,4,16,12,13,5,6,11,0,0,11,0,11,10,10,12,1,12,9,12,13,22,16,13,5,7,7,7,11,9,0,12,0,0,3,11,21,0,2,8,8,12,0,12,0,5,11,1,9,6,14,2,12,0,8,1,4,12,0,12,0,6,0,11,11,12,12,8,9,8,0,10,11,13,8,12,11,2,7,1,9,5,2,0,5,5,12,11,5,6,12,0,3,4,8,10,5,9,0,12,10,4,14,0,5,5,8,12,13,0,10,12,6,0,8,5,4,1,12,6,0,10,2,12,0,11,8,11,6,7,11,10,0,10,0,8,0,9,2,11,9,0,10,7,5,2,9,6,7,10,9,0,10,4,0,2,10,11,8,6,6,8,12,3,13,0,7,9,9,12,11,0,9,3,9,11,0,1,10,11,12,4,9,7,5,7,13,12,5,6,12,4,7,10,13,0,12,8,12,5,23,11,12,15,0,12,13,8,12,3,0,0,13,1,13,7,10,11,6,5,9,10,9,2,12,10,13,0,9,10,5,6,7,0,12,3,12,12,14,6,7,12,16,14,0,11,5,5,11,13,11,11,11,2,7,8,11,10,13,12,6,1,12,7,6,13,4,0,15,8,3,8,9,8,5,0,7,8,0,12,0,13,7,7,12,10,10,1,6,3,0,6,0,7,12,0,11,11,0,0
bjv,15,1,6,14,1,14,6,4,17,0,12,9,9,8,7,13,15,15,7,13,10,0,0,14,3,6,13,12,15,2,15,13,15,16,15,2,15,10,8,10,8,14,12,2,15,0,7,0,14,13,6,0,9,11,15,4,16,0,6,14,0,12,6,17,5,16,0,10,2,6,13,0,15,9,10,12,13,13,15,16,9,11,11,13,14,14,16,11,15,13,0,11,0,12,9,2,0,9,0,15,13,0,3,15,15,0,10,12,14,0,12,3,7,8,7,16,3,0,6,11,14,16,0,13,12,7,4,11,9,0,4,16,0,3,13,3,14,5,20,10,14,8,14,13,12,1,12,0,0,0,12,0,14,10,0,13,10,2,0,13,0,4,13,13,0,11,2,2,0,11,6,10,8,7,13,15,0,15,0,10,13,10,16,14,0,12,4,12,14,5,0,0,13,15,16,12,8,7,0,16,14,6,0,15,7,8,12,16,9,15,10,14,6,13,12,15,11,0,15,14,10,15,4,2,4,15,0,16,10,14,15,10,8,10,14,12,10,14,12,16,3,11,13,7,16,10,14,16,4,14,14,17,8,9,15,9,17,8,12,0,0,15,16,12,14,14,0,8,5,14,13,16,20,11,2,19,12,13,15,5,7,20,11,0,10,12,12,11,0,9,11,1,15,4,16,8,0,15,14,13,3,9,6,4,8,0,9,15,0,14,14,0,2
cuy,6,0,3,22,6,8,15,3,9,1,7,4,4,1,0,8,7,9,0,2,7,1,0,7,3,12,6,6,8,0,8,5,9,9,9,19,10,15,4,3,1,7,6,13,9,1,5,0,9,5,4,0,0,5,8,2,8,15,2,7,0,5,4,10,0,8,0,5,0,0,9,0,8,5,2,3,8,5,7,7,6,22,4,5,21,5,9,18,9,8,0,0,0,10,2,6,0,15,0,7,8,3,6,9,10,0,5,6,6,2,5,0,8,0,3,9,13,0,2,3,8,9,0,8,8,4,1,4,4,2,11,8,3,0,8,16,7,0,7,0,6,2,2,5,6,11,6,0,6,0,7,0,7,7,0,7,0,1,0,5,2,3,7,4,0,6,8,0,1,6,7,5,2,4,5,6,0,8,0,5,5,7,8,10,0,6,0,21,5,3,0,5,7,7,10,6,0,5,0,8,7,0,6,9,0,9,7,8,0,8,1,6,2,9,7,6,5,0,7,9,1,9,0,0,0,10,0,8,0,8,7,0,0,3,4,5,8,9,6,9,16,4,6,4,3,3,9,8,0,9,5,9,2,4,8,5,9,1,8,0,3,8,11,7,7,8,0,4,2,7,6,9,18,4,0,8,7,8,8,0,3,9,1,0,3,1,4,5,0,0,5,16,9,6,8,4,1,8,6,5,0,2,0,15,16,0,3,6,0,6,7,1,0
dsw,5,0,2,6,4,9,6,0,7,0,6,13,17,5,2,6,5,7,2,3,6,0,1,5,3,13,5,7,6,0,6,4,8,7,7,17,8,3,0,1,4,5,5,14,7,1,1,0,7,6,3,0,0,17,6,0,6,12,0,5,0,4,3,8,0,7,0,4,0,0,7,0,7,4,0,3,5,6,8,5,5,20,3,4,6,6,7,5,6,6,0,0,0,7,0,0,0,14,0,5,6,2,6,7,7,1,4,5,4,9,4,0,6,1,0,7,11,2,1,2,6,7,0,5,6,3,1,1,3,2,10,6,3,0,7,0,6,0,5,4,7,1,3,7,5,13,5,0,4,0,5,0,5,6,0,5,4,1,0,3,3,1,6,5,2,5,9,0,1,4,7,9,2,2,9,7,2,6,0,3,3,6,6,8,0,0,0,19,6,2,0,6,5,23,11,4,3,2,0,6,5,1,5,7,1,14,6,6,2,6,6,7,0,7,6,7,0,0,6,7,5,7,0,1,0,7,6,6,7,6,6,1,14,4,6,4,7,7,5,7,2,5,5,3,2,3,7,6,0,6,6,7,1,3,6,4,8,1,5,0,2,6,7,5,5,6,0,4,0,6,5,7,7,7,11,6,8,5,7,0,2,7,5,0,4,6,3,6,0,4,0,15,7,10,6,3,1,7,5,4,0,0,1,13,13,4,4,7,0,7,5,1,0
fiu,0,0,1,1,0,3,0,1,2,0,3,0,1,1,1,2,0,1,0,13,4,0,2,2,1,1,2,4,2,0,2,3,2,2,3,13,2,2,0,18,2,3,1,11,3,0,4,0,3,0,2,0,1,3,3,1,2,11,1,2,0,1,1,3,4,2,0,0,0,0,0,0,1,3,17,2,3,3,1,3,3,2,0,3,2,3,2,0,3,0,1,1,0,4,18,2,0,0,4,3,3,1,1,3,2,0,0,0,0,1,0,1,2,16,0,1,1,1,14,1,1,0,1,3,2,2,1,0,1,1,9,3,0,0,2,13,2,0,3,1,3,20,0,3,0,9,3,0,2,0,3,3,1,1,3,3,2,2,0,2,1,16,4,0,0,1,0,0,1,2,3,3,0,0,2,2,1,2,1,0,2,0,0,2,0,1,0,2,2,1,0,3,3,1,0,0,2,0,1,2,2,13,3,4,12,0,2,3,0,2,3,3,13,1,1,2,1,0,3,2,2,2,0,0,0,0,4,1,2,3,4,8,1,19,3,1,3,2,0,3,11,2,1,1,9,2,2,2,1,0,1,2,19,0,2,2,3,2,0,1,1,3,3,2,3,1,0,2,15,3,3,3,3,2,0,3,0,3,3,0,0,2,4,1,0,1,9,3,0,3,1,15,2,0,0,0,5,2,0,0,0,19,0,19,3,1,0,0,0,3,1,1,0
fnz,14,1,9,13,17,16,6,5,16,0,14,8,8,8,7,15,14,17,0,0,10,0,0,16,8,1,12,11,14,2,16,12,16,15,16,1,7,7,8,11,10,15,11,1,14,0,5,4,13,14,9,0,9,9,14,4,17,2,6,13,0,11,7,16,5,15,0,9,2,7,13,1,14,10,9,11,15,14,14,15,10,13,10,12,13,12,17,9,14,15,3,11,0,11,10,2,0,7,0,14,13,0,3,14,16,5,9,11,13,6,11,2,14,7,5,18,2,7,8,12,16,17,0,14,19,7,4,10,9,0,3,15,0,3,15,5,16,5,19,11,13,10,9,15,14,6,14,0,0,0,11,0,15,10,0,11,9,2,0,14,8,18,12,14,0,14,13,1,5,14,6,12,8,7,12,13,0,17,3,9,12,12,15,16,0,12,4,11,13,6,0,12,15,16,15,11,10,9,0,17,16,9,6,14,8,8,21,14,9,17,9,16,9,15,15,16,10,0,16,13,10,16,4,2,4,16,0,15,10,15,14,9,6,12,15,11,10,16,12,17,2,13,12,6,0,10,16,17,5,16,15,16,10,8,17,12,16,1,16,0,0,16,15,14,13,13,4,10,6,13,12,15,6,10,2,18,14,12,16,5,8,19,10,1,12,11,11,10,0,8,10,4,14,4,17,8,9,14,15,11,2,11,5,6,7,0,10,16,0,16,15,0,2
