language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
ajt,10,7,4,5,5,2,1,5,8,0,7,4,5,3,18,0,4,8,4,10,4,4,3,4,6,0,2,10,18,0,6,1,5,10,13,19,1,7,6,1,11,9,5,0,5,10,12,4,0,6,4,9,1,7,7,0,2,6,4,3,20,0,4,4,1,8,1,5,0,4,3,3,8,1,8,1,4,5,3,10,1,8,7,7,3,5,5,5,1,0,11,6,3,0,7,2,8,7,7,4,9,8,7,15,8,10,6,1,0,6,0,8,0,4,4,0,1,10,8,11,4,10,2,0,0,0,5,14,8,4,6,3,9,7,5,12,1,4,0,0,2,4,4,0,8,1,10,8,12,0,7,3,10,1,5,7,6,17,0,8,4,7,7,2,7,10,3,12,17,12,3,2,7,8,4,4,5,9,2,1,10,19,7,5,0,7,3,6,10,7,3,9,4,1,9,10,5,5,5,6,8,4,9,2,5,4,9,16,9,1,2,5,1,8,3,3,19,1,18,18,3,0,4,3,0,3,10,1,0,1,5,18,4,8,5,6,0,2,6,0,10,6,3,9,0,0,11,1,2,5,1,16,8,3,8,8,1,11,6,0,3,4,9,3,9,6,1,5,13,7,10,6,6,19,9,0,10,9,2,3,3,3,19,10,10,1,5,3,9,12,7,3,0,3,5,0,11,8,4,3,7,0,0,16,4,7,2,2,3,3,11,11,1
bkq,15,6,5,6,0,5,10,6,11,2,12,9,8,0,19,15,1,6,10,12,4,7,11,6,15,4,14,14,8,0,7,8,9,11,4,8,3,4,13,1,20,10,13,6,13,11,9,9,0,1,1,12,4,11,8,0,6,7,7,6,10,0,8,7,1,9,0,1,0,10,6,9,9,8,11,7,6,0,8,11,10,9,10,8,10,0,3,6,8,1,14,13,4,0,10,0,9,9,8,7,11,9,18,4,11,13,0,12,0,4,0,11,0,5,2,0,2,7,17,14,11,12,7,0,1,0,9,4,15,5,9,16,11,0,6,2,5,7,4,0,3,14,9,2,9,5,11,9,5,0,8,4,13,7,6,7,9,7,8,11,6,8,8,2,8,11,7,13,3,7,7,6,5,9,7,6,11,10,3,10,12,21,11,6,0,9,5,9,11,8,6,10,7,5,11,11,0,6,11,11,10,7,12,2,2,5,10,7,10,0,0,11,5,9,9,0,8,4,15,11,10,3,12,4,0,1,11,3,0,1,11,16,5,9,1,7,0,0,23,1,13,9,8,11,0,8,8,1,1,7,9,19,10,11,9,10,2,13,8,0,10,9,11,0,12,0,1,7,1,1,11,9,7,11,10,0,12,11,6,16,15,6,9,20,12,1,1,5,12,15,4,7,11,4,6,0,16,12,8,18,9,0,0,2,0,9,7,2,9,8,13,5,1
bnu,3,0,6,1,11,16,21,0,2,0,0,2,1,7,0,4,0,1,17,1,10,2,1,1,0,1,1,1,1,0,1,3,3,2,1,16,0,11,3,0,2,2,2,0,3,1,2,0,5,1,2,2,0,22,1,0,1,16,3,0,1,0,1,16,2,1,0,0,0,1,0,1,1,3,0,0,0,1,1,2,8,13,1,1,0,0,7,1,2,0,3,0,0,0,17,3,10,17,1,0,1,3,15,2,2,1,3,0,0,3,0,3,1,14,0,0,0,0,0,2,2,1,0,1,0,1,17,12,1,6,2,15,7,3,0,0,18,0,15,0,0,0,1,0,1,0,1,4,3,1,15,0,1,17,10,1,2,16,10,1,0,0,1,1,12,0,0,1,1,0,0,0,18,1,0,11,0,1,12,13,2,10,2,0,0,1,2,1,1,1,2,1,13,12,1,3,0,0,3,2,19,17,0,0,1,0,1,14,1,6,0,2,11,1,0,10,15,12,12,1,1,6,1,1,0,0,2,10,0,14,0,0,0,0,0,2,5,11,10,0,2,18,4,1,0,10,2,0,2,0,16,14,1,1,1,22,0,1,16,0,8,3,2,2,0,2,0,14,11,15,1,18,12,1,1,1,0,1,1,1,1,15,3,0,2,2,0,7,1,3,2,0,2,0,0,0,3,0,2,10,20,0,0,11,9,14,15,1,3,0,1,1,0
bvw,13,6,5,6,0,3,9,6,9,2,10,9,8,0,8,14,1,5,10,11,9,7,11,6,0,4,0,13,16,2,9,8,8,13,4,9,3,6,15,1,1,10,11,5,11,13,9,9,0,1,1,11,4,10,10,0,6,9,7,8,9,0,10,5,1,9,0,1,0,10,6,9,9,8,10,7,6,0,10,13,12,9,10,8,10,0,7,6,8,0,12,8,4,0,9,0,9,9,8,7,13,11,17,4,10,12,0,10,0,4,0,0,0,5,2,0,2,9,0,13,13,11,0,0,1,0,7,4,2,5,0,0,10,10,6,2,7,5,5,0,3,14,7,2,11,1,11,9,5,0,9,4,11,7,5,7,7,9,8,9,7,8,8,2,9,11,7,15,3,6,7,6,8,9,5,6,10,12,3,11,14,20,10,6,0,9,5,8,11,10,6,10,6,7,10,11,0,6,11,9,10,6,10,2,2,5,10,6,12,0,0,11,5,9,7,0,7,4,13,10,9,0,11,4,0,1,11,3,0,1,9,14,5,9,1,7,0,0,22,1,12,8,8,11,0,8,10,1,12,7,10,19,10,10,9,12,2,15,7,0,9,0,11,0,8,0,1,6,3,1,11,8,7,9,11,0,17,11,6,11,15,1,9,3,12,1,14,4,10,14,15,7,10,4,6,0,15,10,8,17,8,0,0,2,5,11,7,2,9,8,12,21,1
cgo,1,0,6,1,11,14,21,0,2,0,2,2,1,7,0,2,0,1,17,1,10,1,1,1,0,1,1,1,1,0,3,3,3,2,1,18,0,11,2,0,2,2,3,0,1,1,0,0,5,1,2,2,0,23,1,0,1,16,3,0,1,0,1,17,2,1,0,0,0,1,0,1,1,3,0,3,0,1,1,3,8,13,1,1,0,0,7,1,3,0,1,0,0,0,17,3,10,16,1,0,1,20,15,0,3,1,3,0,0,3,0,3,1,13,0,0,0,0,0,2,1,1,6,1,0,1,17,12,1,6,2,14,1,3,16,0,18,0,16,0,0,0,1,0,1,0,1,3,3,1,15,0,3,17,0,1,2,10,10,1,2,0,1,1,12,2,2,3,1,0,0,0,7,1,0,11,0,1,12,22,0,10,4,0,0,1,2,1,1,1,2,1,13,12,1,1,0,0,0,3,19,17,2,0,1,0,1,15,1,6,0,2,1,1,0,10,17,10,12,1,1,5,1,1,0,0,2,10,0,13,7,0,0,0,0,2,5,6,11,0,3,20,4,1,0,10,2,0,2,10,16,13,2,1,1,24,0,3,16,0,15,3,0,2,0,2,0,14,11,15,2,17,12,1,1,1,3,1,1,1,1,15,1,0,2,2,0,7,1,4,2,0,2,0,0,0,1,0,2,10,21,0,0,11,9,14,15,1,3,0,3,1,0
dij,18,4,0,7,11,9,13,0,16,1,16,11,13,5,11,11,10,8,14,16,7,0,13,0,10,3,6,17,10,0,17,10,10,16,7,12,1,8,17,1,14,16,17,12,16,17,15,11,0,0,9,15,5,14,13,6,12,12,4,1,13,0,12,11,3,11,2,1,0,13,2,13,13,4,15,1,11,0,13,17,5,2,12,13,14,3,9,0,0,0,17,9,6,4,12,0,10,11,14,11,14,15,19,1,20,17,0,17,0,9,0,8,0,1,5,3,0,1,11,15,18,16,4,0,3,0,10,8,11,8,12,8,12,13,11,6,11,9,9,0,6,9,13,0,14,2,16,11,6,0,0,6,18,10,9,1,12,12,12,13,9,13,11,7,13,3,11,17,12,9,0,11,17,14,9,6,3,13,6,15,17,4,12,1,0,2,9,12,15,13,10,3,8,9,12,18,0,11,16,17,15,10,15,7,6,6,14,8,16,0,3,3,5,12,0,11,11,9,7,14,14,1,16,5,3,2,15,0,0,0,6,10,6,11,12,10,3,6,14,1,17,11,2,12,0,1,11,6,8,0,12,7,15,13,0,15,5,17,9,0,11,6,18,3,9,0,1,10,7,0,16,11,9,13,13,3,15,14,10,13,10,10,14,15,16,4,9,14,15,19,17,9,9,1,8,0,19,14,3,5,11,0,0,7,15,2,9,4,11,13,17,17,0
dim,11,5,3,4,12,0,7,3,0,0,8,8,4,0,3,5,3,12,9,3,1,3,2,3,2,2,3,3,2,0,5,4,4,3,6,2,1,0,5,1,4,14,4,2,4,3,3,3,0,4,3,4,0,8,3,2,3,0,3,4,3,0,5,5,4,3,0,1,1,3,1,2,3,5,2,4,3,0,2,4,3,1,4,3,2,2,0,4,1,0,4,3,1,0,8,0,2,0,17,2,10,1,16,3,9,3,4,5,0,0,0,2,0,2,3,1,0,3,2,12,3,3,1,0,3,0,0,1,3,0,4,2,18,2,1,1,0,0,9,0,2,3,3,0,2,2,3,5,1,0,2,2,4,0,2,0,0,1,3,4,3,2,0,3,2,4,7,6,5,5,1,1,0,3,6,1,4,3,9,0,11,16,8,1,0,5,4,7,3,2,3,5,1,0,3,4,0,1,4,5,1,0,4,3,3,0,3,0,2,0,0,4,4,4,6,2,6,0,3,8,3,2,3,4,0,1,3,2,0,15,0,2,1,4,1,3,0,2,20,0,4,17,7,10,0,3,3,2,7,6,0,1,9,2,0,9,1,12,16,0,2,0,10,3,4,7,1,0,11,2,3,0,1,3,2,0,4,3,3,2,2,2,10,2,11,1,6,1,2,5,13,0,5,2,3,0,12,9,0,1,0,0,0,0,13,0,1,0,2,2,4,3,1
ejl,19,4,0,7,7,10,14,0,15,1,17,11,13,5,12,11,9,8,15,17,8,9,16,0,10,3,6,18,11,0,17,10,10,17,6,13,1,8,18,1,14,16,14,7,16,17,16,14,0,0,9,15,5,15,14,6,11,13,4,1,13,0,12,12,3,11,2,1,0,13,2,13,13,4,13,1,11,0,13,16,5,2,12,13,14,3,9,0,0,0,17,9,6,4,12,0,12,12,14,11,14,14,20,1,13,18,0,17,0,9,0,8,0,1,5,0,0,1,11,16,18,16,5,0,3,0,14,7,11,8,12,0,13,13,11,7,12,9,9,0,5,9,10,0,14,2,17,11,6,0,0,6,17,10,9,12,12,12,13,13,1,13,10,7,13,3,12,18,13,9,6,11,12,13,9,6,3,15,6,15,16,3,12,1,0,2,9,12,16,14,10,3,8,0,13,18,0,12,16,1,14,10,15,7,6,0,14,8,17,0,3,16,5,12,0,10,10,8,13,14,14,1,15,5,0,2,17,5,0,8,6,9,6,11,11,9,3,6,13,1,18,13,12,12,0,1,13,6,8,0,12,8,15,14,0,16,5,18,10,0,12,7,4,3,9,0,1,9,8,0,17,12,9,13,14,3,14,14,10,13,10,10,15,15,16,4,9,14,15,20,17,8,9,1,8,0,18,14,11,6,12,0,0,11,15,2,10,4,12,13,18,17,4
emv,2,2,6,2,10,15,21,0,2,0,0,2,2,7,2,3,0,1,2,2,11,1,1,1,0,1,7,2,1,0,2,0,2,1,2,17,0,12,1,0,3,1,1,1,2,2,4,2,4,1,0,1,0,21,2,0,1,17,0,0,2,0,2,15,2,2,0,0,0,1,0,1,1,2,9,0,2,1,1,1,9,0,2,1,0,0,7,1,0,0,2,0,0,4,17,0,10,15,2,0,1,19,14,0,1,2,2,3,0,2,0,0,1,13,0,0,0,0,1,1,1,2,0,1,3,1,17,11,1,14,3,13,2,3,15,0,19,0,6,0,0,0,1,0,1,0,2,1,4,0,15,0,2,18,0,1,2,0,10,2,0,1,3,0,12,0,1,2,2,0,5,0,17,2,0,10,0,2,12,21,1,11,3,0,0,1,2,2,1,1,2,2,13,13,2,2,0,0,2,1,12,16,0,0,1,0,2,13,1,6,0,1,1,1,0,10,16,12,1,2,2,0,2,1,0,0,1,0,0,13,0,0,0,0,3,2,5,6,9,0,1,19,4,0,0,1,1,0,0,10,17,0,1,1,1,23,0,2,16,0,1,3,0,2,0,2,0,17,12,16,1,16,12,2,1,8,0,2,1,1,1,16,2,1,1,2,3,8,1,2,1,0,3,0,0,0,2,1,2,11,19,0,0,11,9,14,16,1,0,0,2,2,0
fkl,14,3,0,10,12,4,8,2,10,0,11,10,9,0,8,8,8,2,2,13,5,0,12,7,7,5,5,12,7,1,10,9,0,12,3,10,1,5,14,1,19,12,12,4,12,14,11,10,1,1,8,10,0,9,9,5,7,8,8,7,8,0,9,8,5,6,0,1,2,11,7,10,10,7,9,1,8,6,9,14,11,11,9,10,11,0,6,0,1,0,13,7,5,0,12,0,5,10,9,8,12,10,14,5,12,14,14,13,0,7,0,7,0,6,8,0,0,8,9,22,14,13,3,0,2,0,8,5,2,6,8,0,4,9,7,3,8,6,0,0,1,15,8,3,10,4,13,10,2,0,1,0,14,8,7,0,8,8,9,10,1,9,9,5,1,13,8,16,9,9,0,7,10,11,8,5,1,11,5,2,13,0,9,7,2,10,7,7,12,9,7,11,7,6,12,13,1,7,12,10,11,5,13,7,2,0,11,9,11,3,0,12,6,10,10,7,20,4,14,4,11,0,0,0,0,5,12,4,0,13,10,17,6,10,7,8,0,4,8,1,14,10,9,11,0,2,9,3,5,8,2,20,12,9,10,11,4,14,18,0,3,6,0,4,6,7,3,7,4,9,12,7,8,10,20,0,11,10,7,9,16,1,11,12,14,1,13,0,11,16,14,6,0,5,7,0,14,11,9,4,22,0,0,4,7,12,8,3,8,9,14,12,3
