language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
agz,5,0,5,5,2,1,0,8,0,7,9,9,0,9,8,5,10,1,7,9,2,9,0,7,5,5,9,2,10,0,5,5,4,9,5,10,0,8,0,2,10,9,7,6,1,16,6,10,1,11,5,9,18,3,0,1,3,11,4,6,4,10,7,4,20,17,0,6,9,10,8,9,7,0,0,8,6,10,0,9,4,8,9,9,9,3,8,2,5,7,9,9,0,8,7,9,1,16,13,9,14,5,9,10,9,7,5,7,19,18,9,8,9,8,7,7,7,9,13,6,12,4,0,6,6,20,9,7,10,0,5,9,7,2,1,9,10,8,1,9,9,0,2,9,2,9,8,8,9,10,5,9,2,0,4,9,13,6,10,7,7,2,11,5,2,5,6,1,7,5,9,6,0,2,4,4,9,2,21,9,0,0,1,9,6,1,6,0,7,10,9,6,6,0,3,5,0,3,16,9,1,10,0,8,3,6,11,10,11,8,0,10,7,8,0,0,6,0,7,9,0,8,1,10,4,4,9,2,6,4,9,8,12,8,9,5,8,0,6,6,6,9,9,7,4,21,9,5,8,8,9,17,2,2,9,8,3,4,9,4,0,8,0,10,7,4,2,10,3,8,2,22,1,8,7,7,0,10,3,6,7,11,9,10,9,3,0,2,0,10,6,8,2,7,6,8,2,5,0,3,2,0,0,7,2,7,0,0,1,4,4,19,8
aqr,4,2,6,3,7,5,1,1,0,4,6,7,0,6,4,6,6,1,2,4,7,6,0,5,1,0,6,2,6,6,6,2,5,6,2,7,1,5,4,6,6,6,6,5,4,1,14,7,1,8,3,1,14,8,2,1,5,0,1,4,2,8,12,3,17,6,5,7,7,6,7,12,8,0,2,5,0,7,5,6,2,4,6,6,7,2,6,5,2,10,4,6,1,5,8,6,1,17,5,6,5,2,5,8,6,6,6,5,2,14,6,5,6,19,2,4,6,8,4,17,4,0,0,4,7,5,6,8,6,0,5,6,9,8,1,6,7,6,1,6,6,0,6,7,2,5,5,5,0,6,6,5,3,3,1,19,1,0,7,4,5,6,8,10,4,0,5,2,6,2,6,4,0,6,0,11,6,7,7,7,0,0,1,6,2,0,0,0,5,6,0,3,0,2,8,6,3,5,5,4,7,7,0,6,6,7,7,6,8,5,7,6,4,2,0,5,5,5,15,5,0,6,5,7,0,0,7,2,7,5,6,5,8,21,5,6,17,2,7,6,4,6,6,6,7,18,6,0,5,5,1,14,2,4,6,5,4,5,6,5,1,4,0,6,4,6,1,8,4,6,7,6,5,5,5,3,4,8,4,7,4,12,7,7,6,9,0,0,0,6,7,7,2,3,10,6,0,6,7,1,9,4,0,5,7,3,1,0,0,0,6,5,7
asx,6,0,5,6,11,1,0,1,8,15,11,1,0,8,9,5,9,1,2,17,9,11,3,9,6,0,11,7,9,0,10,3,4,11,5,9,0,0,0,10,11,11,8,0,6,1,6,9,8,2,6,10,16,3,5,1,0,8,1,5,2,10,9,0,1,10,6,6,1,9,6,10,12,0,0,2,0,9,0,11,4,7,11,11,11,3,7,2,7,9,8,11,0,10,9,11,1,21,11,11,3,7,10,7,11,15,5,6,21,19,5,2,1,5,2,9,2,2,1,6,7,5,0,0,8,6,11,8,11,0,11,11,9,10,1,11,8,9,5,8,11,0,2,10,5,8,9,7,7,9,9,8,2,0,6,8,9,6,0,1,0,9,10,8,2,5,13,1,8,7,11,8,0,13,5,8,8,9,22,11,3,0,1,11,6,1,4,0,9,9,0,8,0,3,0,10,0,7,6,4,11,6,4,10,8,11,12,11,7,10,0,9,7,2,0,6,1,7,8,8,0,10,1,11,2,3,6,2,6,9,11,7,11,9,8,5,10,0,9,8,1,11,11,6,10,23,11,0,20,10,3,19,5,2,10,10,7,4,11,8,0,7,0,9,8,6,4,9,4,11,10,10,8,5,8,8,0,3,7,11,9,4,11,1,11,5,0,1,0,11,6,9,3,6,5,5,0,9,0,3,2,0,0,7,2,8,0,0,0,3,10,21,1
beh,3,0,1,14,3,2,0,7,3,0,3,4,0,3,2,3,3,1,4,1,5,3,0,3,1,2,3,4,2,3,2,0,7,3,18,5,0,1,0,3,3,3,1,3,1,12,2,3,3,6,0,2,11,9,1,1,4,4,0,0,12,4,3,0,3,3,2,3,4,3,5,3,6,2,0,3,4,4,4,3,6,2,3,3,3,0,3,8,20,2,17,3,0,2,4,3,0,2,3,3,11,21,2,4,3,2,3,15,3,12,3,2,3,3,4,3,3,6,1,4,4,1,0,0,0,3,3,2,3,0,0,3,1,5,1,3,4,4,1,2,3,0,3,3,3,2,2,1,4,3,2,14,2,0,14,4,0,0,2,3,17,3,4,8,3,3,2,0,3,21,3,8,2,4,0,1,4,4,0,3,1,0,3,3,5,0,3,1,1,3,5,0,3,0,15,5,0,14,2,1,4,4,0,4,3,3,4,4,3,1,12,3,1,4,0,4,2,3,2,18,0,3,1,3,0,0,3,8,3,1,3,3,5,2,3,3,4,0,2,3,3,3,3,3,3,5,3,0,2,3,4,12,2,2,3,2,0,1,3,1,0,2,0,2,20,21,1,5,1,3,5,3,1,3,2,0,0,4,0,3,4,3,3,5,3,9,0,7,0,3,0,4,2,23,0,1,0,2,4,0,0,0,0,3,3,1,0,0,0,0,4,2,4
bey,0,3,1,13,3,2,0,5,2,2,2,3,2,1,0,3,2,1,4,2,4,2,0,2,14,3,2,4,3,0,3,0,0,2,17,4,0,2,0,2,2,2,3,0,1,13,3,4,2,4,0,4,10,2,3,1,3,0,2,0,2,3,2,0,3,2,0,2,3,2,3,2,5,3,0,1,4,3,3,2,3,20,2,2,2,0,2,1,19,1,6,1,0,1,3,2,0,2,3,2,10,20,1,3,2,3,3,1,2,12,1,3,1,2,3,2,5,5,1,3,2,1,0,0,3,2,2,1,2,3,9,2,2,4,1,2,3,4,1,2,2,0,2,3,3,1,1,2,5,2,18,3,2,0,9,3,0,0,4,2,16,3,3,1,3,2,0,0,2,20,2,1,0,2,0,14,3,5,4,2,0,0,3,2,4,0,3,0,1,2,4,10,4,0,14,2,0,4,0,1,3,3,2,3,3,2,3,2,4,1,11,2,0,3,0,4,2,2,2,2,0,2,1,2,0,0,2,2,1,1,2,1,4,1,2,3,3,0,4,2,3,2,2,4,2,4,2,0,3,2,12,11,3,2,2,2,0,1,2,1,0,1,0,3,19,20,1,4,1,2,4,2,1,2,2,13,2,4,0,2,2,2,2,4,2,8,0,12,0,2,4,3,2,22,1,2,0,1,3,0,3,3,0,2,3,2,0,0,0,12,3,1,3
bfh,0,4,12,14,17,13,0,4,13,16,17,11,0,15,14,2,18,1,2,12,14,16,0,12,8,1,12,3,17,11,15,6,5,17,11,15,0,18,0,16,12,17,13,7,10,6,5,12,12,18,9,15,4,8,0,2,0,10,0,0,10,13,14,0,10,15,0,11,16,17,2,13,17,4,0,14,0,17,2,6,7,15,16,14,17,5,13,2,11,15,19,17,0,16,12,17,0,8,9,16,4,17,15,11,17,11,1,16,10,5,15,10,15,13,13,15,12,14,6,14,8,0,0,0,11,11,16,14,17,0,2,17,4,15,1,17,5,0,1,0,17,0,9,16,0,15,14,10,0,17,15,12,6,5,13,16,6,0,14,8,0,10,16,13,7,5,9,1,13,13,17,13,9,11,0,13,15,12,12,16,0,0,1,4,11,0,9,1,5,16,13,7,7,0,7,15,5,11,10,7,22,13,5,12,9,16,18,16,16,16,8,15,14,10,0,0,11,11,13,14,3,16,1,16,5,0,14,2,11,15,19,5,10,15,14,1,16,0,13,14,12,16,17,10,16,11,17,3,13,14,1,3,8,7,12,16,12,12,17,16,0,15,4,16,12,12,1,14,6,16,14,16,13,13,5,14,0,0,0,4,10,10,17,16,17,4,2,7,0,17,14,0,2,14,11,14,2,14,14,0,2,0,0,14,15,10,0,0,0,8,14,10,11
bjx,0,0,8,4,9,9,0,1,6,6,8,15,0,7,6,8,8,1,6,6,2,8,0,7,4,1,8,2,8,0,8,0,4,8,6,0,2,7,0,8,8,8,5,0,1,15,6,6,6,10,0,7,17,3,3,1,7,6,1,3,2,9,8,0,19,8,0,6,1,8,6,7,10,0,0,7,0,8,0,8,4,6,8,8,8,3,5,3,4,6,7,8,0,7,7,8,1,19,12,8,3,4,8,7,8,5,5,9,17,16,8,7,8,7,6,6,2,2,12,8,12,3,0,5,6,19,8,6,8,0,1,8,6,2,5,8,9,7,1,5,8,0,2,8,4,7,16,6,7,8,8,7,4,0,3,7,0,6,9,6,6,7,7,7,2,0,0,3,5,4,8,3,5,0,0,6,7,2,19,8,0,0,1,8,6,1,4,0,6,8,8,5,5,0,2,8,0,3,4,6,9,9,0,6,3,9,9,8,10,7,3,8,6,2,0,0,1,0,6,7,0,7,1,9,3,0,6,2,6,7,8,6,10,6,7,5,7,0,6,5,5,8,8,6,8,20,8,0,7,7,7,16,2,2,8,7,6,4,8,7,0,6,0,8,6,3,3,15,3,9,2,8,6,7,6,5,0,3,7,9,6,13,6,9,8,2,0,8,0,8,9,19,2,5,14,7,0,7,9,3,2,0,0,0,2,5,0,1,0,2,8,18,19
blr,12,4,16,19,21,16,0,1,16,12,22,16,0,19,19,0,21,3,0,15,0,21,6,15,12,9,15,13,22,15,19,0,7,22,14,20,4,17,1,21,17,22,12,1,13,17,0,17,16,22,12,19,8,8,1,0,0,12,8,14,0,17,15,1,15,20,8,15,18,21,15,18,22,1,1,18,1,21,9,20,10,21,21,19,22,0,16,11,15,20,17,22,1,21,17,22,0,14,10,20,6,15,20,15,22,12,13,0,15,9,20,14,19,18,16,20,14,18,9,17,12,5,0,0,14,15,21,18,22,1,0,22,2,0,1,22,2,17,0,18,22,0,14,20,0,19,19,13,1,22,17,16,7,0,12,21,10,6,17,16,14,0,21,17,0,0,0,7,18,16,22,18,14,16,0,1,18,17,16,21,7,1,4,21,0,0,1,0,18,20,1,17,0,0,5,15,8,14,13,9,21,17,11,18,0,21,23,21,20,21,9,20,18,1,0,8,5,15,16,19,5,21,1,21,7,6,19,0,8,19,17,16,0,20,18,0,21,0,17,18,16,20,20,0,21,12,22,1,11,18,8,7,0,0,6,17,0,17,22,13,0,19,6,21,17,14,0,19,0,20,19,21,18,17,14,19,1,18,11,21,15,10,22,21,22,6,0,0,0,22,17,1,0,19,13,19,0,19,10,1,5,1,1,17,20,18,0,0,0,0,17,15,20
cdi,12,0,17,11,22,18,0,1,17,13,23,17,0,21,20,13,22,5,13,16,13,22,7,16,13,1,16,14,23,1,21,0,8,23,15,21,0,19,1,22,18,23,17,11,0,18,16,18,17,23,0,20,19,0,8,0,5,13,0,0,0,19,6,1,16,22,1,14,19,22,0,19,23,1,1,19,3,22,0,22,11,20,22,20,0,0,5,12,16,21,16,23,1,22,18,23,0,13,11,22,7,17,21,16,23,14,14,11,17,10,21,16,20,19,17,21,15,20,10,19,14,8,0,0,15,16,22,19,23,1,0,23,10,0,6,24,1,1,7,20,23,0,0,21,1,21,7,15,15,23,18,17,0,0,13,22,1,7,18,16,15,0,23,18,0,0,0,6,19,17,23,20,15,17,0,16,19,16,17,22,8,1,7,23,0,0,13,0,19,21,1,18,0,0,12,20,1,15,15,10,23,18,0,19,0,22,0,22,21,23,10,21,19,9,0,9,13,16,0,19,0,22,0,22,0,0,21,6,8,20,18,18,19,22,20,10,5,0,0,19,17,21,21,14,22,16,23,1,17,19,11,9,11,8,17,18,16,18,24,15,0,21,0,22,18,17,9,20,9,21,20,23,19,18,0,21,9,1,12,22,16,4,23,22,23,7,4,11,0,23,1,18,0,21,14,20,0,20,10,1,8,0,1,18,0,19,0,0,0,0,18,16,17
cop,0,0,5,1,10,7,0,1,7,14,10,1,0,10,7,5,11,1,2,9,10,10,0,8,3,0,10,7,11,7,9,1,4,10,5,9,0,9,0,9,9,10,5,0,6,1,6,11,7,12,4,8,16,3,4,1,10,8,1,7,5,11,7,0,21,9,0,6,10,11,9,8,11,0,0,2,0,11,0,10,4,9,10,10,10,3,7,2,6,8,8,10,1,9,9,10,1,20,14,10,15,6,7,7,10,0,5,8,20,17,10,17,10,9,8,8,8,10,1,9,6,5,0,0,8,6,10,5,9,0,11,10,8,10,1,10,1,2,4,10,10,0,2,6,6,8,7,9,7,11,8,8,2,0,5,10,12,6,11,1,8,8,12,5,2,5,0,4,5,6,10,7,0,13,0,7,8,2,20,10,0,0,1,10,6,1,4,0,8,11,10,7,0,3,0,9,0,7,17,4,10,6,4,9,3,10,10,9,7,9,0,9,8,2,0,0,7,8,2,8,0,9,1,6,2,3,6,2,6,8,10,7,11,7,10,5,9,0,6,7,7,10,10,6,9,22,10,6,19,9,4,18,5,2,5,9,3,7,10,4,0,9,0,11,1,5,2,14,4,10,9,9,7,5,15,6,0,3,6,10,8,11,10,11,10,4,0,3,0,9,14,6,3,8,11,9,0,8,0,3,2,5,0,8,9,6,0,0,0,5,9,20,20
