language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
adx,5,17,16,7,14,6,0,0,14,13,13,13,15,0,5,13,0,11,0,14,6,12,0,14,12,13,15,10,0,16,0,0,15,13,9,15,15,14,15,0,14,15,12,15,0,6,10,12,13,6,16,13,10,14,9,4,12,4,15,13,10,7,12,6,0,0,16,16,0,16,14,4,16,5,12,0,0,10,12,9,0,14,0,15,15,0,15,6,8,0,13,0,9,12,0,9,16,0,0,0,13,0,13,7,0,16,16,14,13,8,16,14,14,10,10,0,10,1,10,0,14,4,15,1,17,10,13,12,14,14,12,12,16,17,13,12,10,16,12,11,14,9,13,13,9,9,12,12,14,14,15,12,13,14,0,15,12,13,14,10,13,13,11,13,14,14,11,11,11,14,14,17,15,16,15,11,13,12,16,0,15,0,14,12,12,11,8,7,15,15,16,9,1,7,6,12,13,0,14,10,16,9,16,9,11,10,17,0,6,14,16,15,1,4,5,9,15,15,17,11,0,11,13,15,16,9,6,15,2,0,9,0,14,11,14,12,0,0,16,16,16,15,9,0,14,0,13,16,9,15,8,15,11,6,16,7,12,11,14,15,15,3,15,8,0,3,7,0,13,13,0,8,0,4,12,0,13,15,10,15,5,11,13,12,0,12,16,8,0,17,2,15,12,7,0,13,15,9,15,12,9,0,17,6,15,3,12,13,11,15,15,12,7
ahk,6,19,18,9,16,0,0,14,16,14,14,16,16,13,7,15,7,12,0,18,7,15,3,17,13,15,16,13,8,18,0,0,17,15,13,19,17,16,18,6,17,17,15,17,0,0,11,14,0,0,17,15,11,16,10,5,14,6,17,14,12,9,13,0,0,0,19,17,0,18,16,0,19,9,14,14,0,14,13,12,9,16,6,17,17,0,17,8,10,8,0,0,12,0,5,11,18,9,3,0,14,0,14,9,10,18,18,16,18,9,18,16,16,0,12,2,14,7,12,8,16,7,19,1,19,11,15,11,15,16,15,15,19,19,14,13,1,18,13,14,16,6,14,15,10,14,13,13,17,17,17,15,14,16,11,18,14,15,17,11,16,15,13,15,15,17,13,12,8,17,15,19,16,19,18,13,15,17,18,0,16,8,15,13,0,15,0,10,17,13,19,11,1,0,0,15,14,0,15,11,18,13,18,13,14,13,19,0,9,16,18,16,4,5,6,10,17,18,19,13,4,13,15,18,19,12,9,17,3,0,0,0,17,13,15,14,0,2,0,18,18,18,12,8,15,4,16,19,12,17,13,17,12,7,18,10,14,16,17,16,18,4,18,11,0,4,8,0,16,15,0,11,0,7,13,11,16,18,14,16,7,12,15,13,0,15,18,0,0,19,3,18,16,5,0,14,17,0,18,13,11,4,19,8,17,1,1,14,0,0,19,16,11
aip,1,1,0,1,2,0,0,3,1,0,3,0,0,1,0,2,0,0,1,0,2,3,0,1,3,2,2,0,1,0,1,1,1,2,3,0,1,2,0,2,1,0,2,1,1,0,1,1,2,1,2,1,2,0,3,0,1,1,1,2,0,2,2,0,1,0,1,2,2,0,3,0,1,2,4,3,0,3,2,1,3,1,1,0,1,0,0,1,1,0,2,0,1,3,1,3,1,1,0,0,1,0,1,1,2,0,0,2,0,0,1,0,0,3,2,0,1,0,1,3,1,1,2,0,1,0,1,0,3,2,2,0,1,1,3,1,0,0,2,1,1,1,2,1,0,1,3,2,0,0,1,0,1,2,2,0,0,2,2,1,0,3,2,1,2,2,0,2,1,1,1,1,0,1,1,1,0,2,1,0,2,3,0,2,5,0,2,2,2,2,1,2,0,3,0,1,3,1,2,0,1,1,1,0,1,3,1,0,0,2,2,2,0,1,0,2,1,2,1,4,2,0,0,1,1,2,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,0,1,2,2,0,1,1,2,1,1,4,1,1,1,0,1,0,0,2,1,0,1,1,2,0,2,0,2,3,1,1,0,1,1,1,1,0,0,1,0,0,1,2,0,2,2,1,0,1,0,1,2,1,0,2,1,3,1,2,2,2,1,0,1,0,2,1,2,2,2,1,2
akm,0,4,4,0,4,1,2,5,4,2,0,1,2,3,0,4,1,3,2,5,1,4,0,4,0,4,4,3,1,5,3,3,3,0,4,3,3,5,4,0,2,4,4,4,3,1,3,4,4,0,4,4,4,3,5,1,4,0,3,4,0,4,4,0,0,0,4,5,4,5,5,2,4,0,1,7,2,1,4,0,1,0,1,4,3,0,4,0,3,2,6,2,0,5,2,4,4,2,1,0,3,0,5,3,1,4,4,4,3,0,4,3,5,2,0,0,3,2,3,0,3,0,4,0,4,1,5,3,0,4,3,3,5,4,0,4,3,4,3,3,4,0,4,4,2,0,0,3,2,2,3,4,3,4,3,4,2,4,5,3,3,4,3,3,4,6,2,1,3,3,3,4,3,4,3,5,3,4,4,1,4,4,4,5,2,2,3,3,3,4,4,4,0,0,0,3,0,2,4,2,4,2,4,0,4,4,4,0,0,5,5,6,0,0,3,3,3,3,4,2,1,0,3,3,4,3,0,4,0,2,2,2,5,4,3,4,0,0,5,4,5,4,3,0,0,1,3,4,1,5,0,6,3,2,3,2,2,4,2,4,3,0,3,3,1,0,3,0,4,5,1,3,0,2,0,2,4,3,2,5,0,3,4,6,0,0,3,3,0,4,0,3,3,0,0,0,4,5,3,4,5,3,4,1,3,0,4,4,4,6,4,0,4
akt,9,24,21,12,18,7,7,11,20,17,15,20,17,12,6,20,9,13,6,22,8,14,4,21,9,17,20,15,10,22,0,0,20,18,15,17,19,20,21,0,11,20,14,21,0,0,15,17,19,8,21,18,15,19,12,6,19,7,20,17,13,10,15,8,6,0,23,20,0,21,12,0,23,6,16,18,7,16,17,13,12,20,0,20,21,0,21,9,13,0,17,12,14,14,0,12,21,0,5,6,18,0,18,6,13,22,22,19,20,12,23,19,19,15,16,2,18,12,0,9,20,0,23,1,23,16,0,11,18,20,19,19,21,23,15,19,11,22,17,19,18,11,18,19,12,12,14,16,20,20,21,19,19,19,12,22,18,19,20,14,14,17,0,18,18,15,15,14,15,21,19,22,21,23,22,15,20,15,22,8,21,12,19,17,19,18,9,11,20,19,23,14,6,8,7,19,15,0,11,15,22,16,22,15,16,12,23,0,0,21,20,20,1,6,1,11,20,22,21,15,6,15,19,21,23,14,10,20,0,5,11,12,19,17,18,13,0,0,22,21,22,22,14,0,19,0,14,23,15,21,11,21,15,8,22,6,16,19,19,18,22,0,23,13,6,0,9,0,19,0,0,12,0,11,17,8,14,21,9,0,0,13,17,14,0,17,20,9,0,23,0,22,15,5,0,18,21,12,22,16,0,0,22,10,21,1,1,0,15,19,22,19,14
bhq,4,15,14,7,12,5,0,0,13,12,11,12,12,11,5,0,0,10,0,16,6,10,0,13,11,12,13,9,7,15,9,0,14,11,11,14,14,13,14,0,12,14,11,14,0,8,10,10,15,4,15,11,9,13,0,4,10,4,14,12,9,6,10,0,0,0,15,13,0,15,0,0,15,8,0,0,0,12,10,11,0,12,0,14,13,0,14,0,8,7,13,9,8,11,0,9,15,8,0,0,12,0,0,7,9,15,15,13,15,7,15,13,13,8,8,0,12,1,8,0,13,4,14,1,15,9,12,14,12,13,14,14,14,15,12,11,9,14,0,13,13,7,11,12,8,11,11,10,13,12,14,12,12,13,10,14,11,12,13,9,12,11,11,12,12,13,10,10,9,13,12,15,14,15,14,10,12,14,15,0,14,0,13,11,14,13,8,8,14,12,15,9,1,6,4,11,11,0,13,9,14,11,15,11,13,9,15,0,8,13,14,14,1,4,5,0,13,14,15,10,0,10,11,14,15,0,8,14,2,0,8,8,16,10,13,11,0,0,15,15,15,14,11,7,13,0,11,15,9,14,10,14,10,6,14,9,11,13,12,13,14,3,14,8,0,0,0,0,11,12,0,8,0,4,11,10,12,14,12,14,0,10,0,11,0,12,14,6,0,15,2,14,13,4,0,11,13,10,14,11,9,0,15,0,14,3,11,12,10,14,14,12,8
bil,0,13,12,5,11,0,4,9,9,10,10,9,11,7,4,10,4,6,0,13,0,0,0,11,8,8,0,7,1,13,6,7,12,7,6,12,12,9,12,1,8,12,7,12,5,4,9,6,12,0,13,7,6,11,7,0,9,0,9,1,5,0,8,3,0,0,13,12,1,13,11,3,13,4,10,1,0,9,8,6,0,11,1,12,11,1,11,3,6,4,11,7,5,8,0,7,12,0,0,0,8,4,11,0,1,13,13,11,12,6,13,8,10,5,7,1,7,5,5,5,11,0,9,0,13,5,8,8,8,11,8,9,12,13,10,7,7,12,8,0,0,5,9,8,0,0,9,8,11,10,12,9,8,0,6,12,7,10,0,7,10,10,8,8,8,12,8,8,0,11,7,13,12,13,9,8,10,9,13,0,12,1,11,9,11,9,7,0,12,11,13,8,0,0,3,9,10,3,10,5,10,6,13,6,9,7,12,0,1,9,12,12,0,0,0,6,9,12,13,8,1,8,10,9,13,8,1,12,0,0,0,0,12,7,11,0,1,0,13,13,13,12,0,0,11,2,9,13,7,12,7,12,5,0,12,4,7,9,7,11,9,0,9,6,0,0,1,1,7,9,0,7,0,0,9,7,8,12,7,12,3,0,11,9,0,11,12,2,0,13,0,12,10,0,0,1,12,0,9,0,8,0,13,2,9,0,0,10,6,12,12,11,1
bqv,3,14,13,8,13,4,0,12,12,11,12,11,13,10,5,12,0,9,0,15,6,11,0,12,10,11,12,8,6,14,0,0,13,10,10,13,13,12,13,0,13,13,10,13,7,7,0,9,14,5,14,10,8,12,8,4,11,5,13,11,8,1,11,0,0,1,14,14,0,14,13,0,14,7,11,13,5,10,9,10,8,13,5,13,12,3,13,5,9,6,12,8,7,10,4,10,14,7,0,4,11,0,12,8,8,14,14,12,14,1,14,12,12,9,9,0,11,1,7,7,12,5,13,1,14,8,11,13,11,12,13,13,13,14,11,10,8,13,0,12,12,8,12,11,7,10,10,9,12,11,13,13,11,12,9,13,10,11,12,8,11,12,12,11,13,0,9,9,10,12,11,14,13,14,13,9,11,13,14,5,13,9,12,10,13,12,8,6,13,14,14,10,5,0,5,10,12,0,12,8,13,10,14,10,12,8,14,0,7,12,13,13,1,4,1,0,12,13,14,0,0,9,12,13,14,0,7,13,2,4,7,7,15,9,12,10,0,1,14,14,14,13,10,0,12,3,12,14,0,13,9,13,9,5,13,8,10,12,11,12,13,0,13,9,0,0,6,2,12,11,0,9,0,5,10,9,11,13,11,13,4,9,12,10,0,13,13,5,0,14,2,13,11,6,0,12,14,9,13,10,10,0,14,5,13,1,10,11,9,13,13,13,0
cnu,0,9,8,4,8,0,3,8,8,6,7,6,7,6,0,7,3,5,3,9,4,7,0,7,5,7,9,4,1,9,5,4,8,6,5,8,8,8,8,5,7,8,6,8,4,3,6,5,8,3,9,6,0,7,1,0,6,0,8,8,4,0,7,0,0,0,9,8,6,9,8,0,9,0,9,10,0,0,5,5,5,7,1,8,7,0,8,0,5,1,10,0,4,1,0,6,9,5,0,0,7,0,7,0,6,9,9,7,8,4,9,7,9,1,6,0,6,4,4,1,7,0,8,0,9,4,7,7,7,7,7,8,8,9,6,6,5,8,7,8,8,4,8,0,5,6,7,5,7,6,8,8,7,8,5,8,6,6,9,5,6,8,1,7,0,9,5,4,6,7,6,9,8,9,8,7,7,8,9,4,8,1,7,8,9,6,1,0,8,7,9,7,2,0,0,0,0,0,7,4,9,5,9,5,8,5,9,0,4,8,8,8,0,0,0,5,8,8,9,1,1,5,6,8,9,5,3,8,0,0,4,5,8,6,7,7,1,0,9,9,9,8,7,4,7,0,8,9,1,8,4,1,0,3,8,3,6,8,6,7,8,1,8,0,5,1,1,0,6,8,0,5,0,3,5,4,7,8,6,9,0,6,7,8,0,7,8,4,0,9,0,8,7,0,0,8,8,7,8,7,6,0,9,0,8,2,7,6,0,8,8,7,6
cqw,1,0,1,1,1,0,0,2,0,1,2,0,1,1,0,1,0,1,1,1,1,2,1,0,2,1,1,0,2,3,1,2,0,2,2,1,0,3,1,2,0,1,1,0,2,0,1,2,1,1,1,2,1,1,1,0,0,0,0,3,0,0,3,1,2,0,3,1,2,1,2,1,3,1,3,2,0,2,1,2,2,2,1,2,0,0,1,0,1,0,3,1,0,0,1,2,0,1,0,0,0,0,2,2,3,3,1,1,1,0,3,1,1,3,3,0,0,0,2,2,0,0,1,0,0,0,3,2,2,1,1,1,0,3,2,3,2,2,1,1,2,1,1,1,0,1,2,1,1,1,0,1,0,1,2,1,0,1,1,1,1,2,2,0,1,3,1,1,1,0,0,0,1,3,0,2,1,1,0,0,1,2,1,1,3,1,2,1,1,0,0,3,0,1,0,1,2,1,3,0,0,1,0,1,2,2,0,0,2,3,1,1,0,1,0,2,0,1,3,3,2,3,1,0,3,1,2,0,0,1,0,0,1,0,0,3,0,0,1,3,1,1,1,1,1,0,0,0,3,4,2,3,2,0,0,0,1,3,0,1,0,0,0,2,1,0,2,0,1,1,1,1,0,1,3,1,0,1,0,2,0,0,2,4,0,1,0,1,0,3,0,0,1,1,0,3,0,2,0,1,3,0,3,0,0,0,3,1,2,3,3,2,3
