language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
afk,6,5,7,6,5,6,6,0,0,6,6,14,6,6,3,15,0,5,1,6,17,4,4,7,5,15,0,1,6,21,1,5,6,6,6,0,21,0,5,4,0,0,0,4,15,6,6,17,7,3,15,6,5,4,6,6,6,3,5,2,6,5,0,5,16,5,0,1,5,0,18,6,6,5,5,1,0,4,5,4,7,7,20,0,4,6,3,2,15,0,7,5,16,0,4,1,6,6,3,4,5,6,4,6,6,6,20,6,0,4,5,14,0,6,16,1,0,6,19,6,0,16,10,6,20,6,0,2,20,5,0,7,0,6,20,4,5,5,6,3,6,15,5,6,6,6,5,6,5,6,6,17,0,6,6,7,4,20,7,4,5,5,5,3,6,6,18,5,8,0,16,6,2,5,3,6,8,16,6,0,18,5,0,17,7,3,5,3,6,19,17,6,1,2,4,3,0,5,7,16,5,18,6,16,6,0,7,5,6,15,4,3,4,6,7,6,6,5,6,21,3,6,6,5,2,5,0,5,19,5,4,8,1,4,0,14,0,4,5,0,4,0,6,5,6,0,6,6,4,6,1,3,0,5,6,1,1,17,4,1,0,6,6,5,6,0,6,7,15,6,17,0,6,6,6,6,6,6,0,0,0,18,8,2,1,0,6,0,5,7,4,6,20,18,0,4,13,6,17,6,0,5,5,0,4,6,3,13,16,6,4,6,3
akw,11,7,11,13,7,10,10,2,7,11,9,5,8,11,1,8,0,0,0,11,12,10,0,11,6,9,8,4,9,14,4,8,13,11,11,4,14,0,13,3,4,0,0,9,10,12,11,13,12,4,9,15,10,7,11,13,11,4,8,0,11,9,0,6,11,12,0,1,10,8,11,15,12,8,7,2,1,10,10,3,12,14,14,0,9,8,0,3,11,0,13,0,13,0,5,1,11,11,0,9,0,5,7,8,13,10,11,11,3,6,10,11,0,12,12,1,0,9,14,11,0,10,7,13,10,14,0,3,10,10,0,12,0,9,13,0,8,8,11,1,9,8,10,11,11,12,0,12,12,10,11,11,3,14,15,12,4,14,11,9,7,8,10,6,8,11,11,0,9,0,11,12,0,3,0,9,7,12,14,0,11,10,0,13,13,11,11,1,7,12,13,12,8,0,0,0,3,0,12,11,11,12,9,10,11,10,11,7,13,7,9,5,8,14,14,11,11,9,14,15,1,11,9,8,8,10,0,11,14,8,1,10,10,0,0,8,0,7,10,0,9,11,14,10,10,0,8,9,7,14,1,6,0,6,11,1,1,12,6,1,6,11,14,9,12,4,11,12,9,9,13,0,10,11,11,8,12,13,2,0,1,12,10,0,0,0,11,10,11,0,0,11,14,12,7,9,5,12,11,13,0,0,14,0,1,10,0,9,12,11,9,11,0
biv,14,10,14,14,9,12,12,3,9,15,15,12,13,14,4,12,3,0,0,13,14,12,5,13,12,12,12,7,12,17,1,12,19,14,14,4,17,6,18,3,5,4,0,11,14,16,18,15,16,2,12,16,12,10,17,17,14,7,11,3,18,15,1,10,14,13,0,1,15,10,16,17,16,9,11,3,0,11,13,6,14,17,19,0,11,14,0,6,12,0,16,0,15,6,7,7,14,12,0,11,11,11,11,11,15,0,17,16,0,11,12,13,3,14,14,1,6,12,16,15,0,13,9,14,19,19,0,0,16,13,0,16,0,17,16,10,10,11,15,7,12,13,13,16,16,14,0,16,16,11,13,14,0,15,20,0,5,19,14,11,11,11,12,11,17,14,15,0,0,6,13,14,0,3,0,10,11,13,15,0,15,15,0,15,18,16,13,7,1,18,14,15,10,3,7,0,5,8,1,13,14,14,14,13,13,13,13,11,15,14,12,10,1,15,16,16,15,12,20,17,1,18,14,13,0,13,5,15,16,15,6,7,13,0,0,13,0,11,16,0,12,18,17,14,14,0,10,14,11,17,8,10,0,12,14,1,6,15,15,5,5,19,18,12,17,0,13,13,13,13,14,3,13,13,18,12,15,14,4,0,0,17,0,0,5,4,15,12,13,6,0,16,17,17,10,13,10,14,14,17,10,0,15,5,6,13,0,10,14,18,11,14,4
brv,11,7,11,11,7,10,10,2,7,13,13,5,8,11,1,8,0,0,0,11,10,9,0,11,6,11,8,4,9,15,4,8,13,11,11,4,15,0,14,3,4,0,0,9,10,14,11,9,12,5,9,14,10,7,13,14,11,4,8,0,14,9,0,6,12,11,0,1,13,8,11,12,13,8,7,2,1,6,10,3,12,9,13,0,9,8,0,3,10,0,13,0,7,0,5,1,11,10,0,9,9,5,7,10,13,10,11,13,3,6,7,9,0,12,12,1,0,9,12,11,0,11,7,12,13,15,0,3,14,10,0,14,0,13,15,0,8,8,14,6,9,8,12,15,11,12,0,13,10,5,11,11,3,11,16,12,4,11,11,8,8,8,10,6,8,12,13,0,9,0,11,8,0,3,0,9,7,8,13,0,13,10,0,11,16,10,11,1,7,14,11,13,6,0,0,0,3,0,12,10,10,10,9,10,11,10,11,7,8,7,9,5,8,12,12,14,11,9,15,14,1,13,9,8,8,10,0,13,13,8,1,10,10,0,0,8,0,7,10,0,11,13,15,12,10,0,9,9,7,12,1,6,0,6,11,1,1,13,6,1,6,13,12,9,13,4,11,12,11,11,11,0,10,11,14,10,12,12,2,0,1,13,11,0,0,0,12,10,8,0,0,11,15,15,0,9,5,12,13,12,0,0,10,0,1,0,0,8,10,14,9,11,0
bsw,6,5,7,6,5,6,6,0,0,6,17,4,6,6,3,6,0,5,1,6,4,4,4,7,5,16,14,1,6,6,1,5,6,6,6,5,22,0,5,4,0,0,0,4,16,6,6,6,7,3,4,20,5,4,6,6,6,3,5,2,6,5,0,5,17,5,0,1,5,0,6,18,6,5,5,1,0,4,5,4,7,7,6,0,4,6,3,2,16,0,7,5,6,0,4,1,6,6,3,13,5,6,12,6,6,6,6,17,0,4,5,4,0,6,6,1,0,6,6,6,0,17,5,18,21,6,0,2,21,16,0,7,0,6,21,4,5,5,6,3,15,7,5,6,6,6,5,19,5,6,6,6,0,6,21,7,4,6,7,12,12,14,14,3,6,6,19,5,8,0,6,6,2,5,3,6,8,6,18,0,19,5,0,6,7,3,5,3,6,6,6,17,1,2,4,3,0,5,7,5,5,19,6,17,14,0,7,13,6,1,4,3,4,6,7,6,18,5,6,6,3,6,15,5,2,5,0,5,5,5,4,8,1,4,0,5,0,4,17,0,4,0,21,5,6,0,6,6,4,6,1,3,0,5,6,1,1,6,4,1,0,6,19,5,19,0,6,7,5,6,6,0,6,6,19,6,6,6,0,0,0,6,8,2,1,0,6,15,5,8,4,6,6,7,0,4,14,6,6,18,0,5,5,0,4,6,3,14,5,6,4,17,3
buy,1,1,2,0,3,1,0,1,1,1,1,2,2,1,0,0,1,1,0,1,0,0,2,1,1,0,1,2,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,3,1,1,0,1,1,0,2,2,0,1,1,0,0,0,0,2,0,1,1,1,0,0,1,3,0,0,2,0,2,0,0,1,1,1,2,1,0,0,1,1,0,0,0,0,0,2,2,2,1,0,1,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,3,1,1,0,0,1,1,1,3,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,0,0,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,1,1,1,0,2,1,0,0,2,1,3,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,3,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2,0,2,3,3,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,2,1,1,2,2,1,2,0,1,0,1,0,0,0,1,1
ceq,12,9,16,16,1,11,14,0,10,17,14,11,1,15,1,14,0,0,0,12,16,11,0,12,11,14,0,6,14,19,1,11,17,13,16,4,19,5,15,6,0,0,0,12,13,15,17,14,15,6,13,18,0,9,16,16,13,6,13,0,17,12,0,0,13,0,0,1,16,0,17,16,14,10,10,1,0,13,14,3,13,16,18,0,12,13,0,7,14,0,18,0,14,5,8,1,13,5,0,10,12,13,10,0,16,12,18,15,4,12,14,12,0,13,13,1,5,14,18,14,0,14,8,16,17,17,0,6,18,14,0,15,0,16,18,8,12,10,0,1,11,14,15,18,13,13,8,15,15,13,12,16,4,17,19,13,7,18,13,10,10,13,13,10,15,15,17,0,14,5,15,15,0,6,0,0,13,15,17,0,17,12,0,14,19,15,14,6,9,15,16,16,9,0,9,0,4,7,16,15,15,16,13,15,12,12,14,10,16,1,11,11,9,17,15,15,17,11,19,19,7,17,13,12,0,11,0,14,17,14,1,13,12,0,0,12,0,10,13,0,14,15,19,15,13,0,0,13,12,16,9,9,0,11,12,1,5,14,14,4,5,16,17,11,18,0,15,14,14,12,16,0,12,15,15,14,17,16,3,0,3,15,0,3,0,0,14,13,14,5,0,15,18,16,11,12,9,13,16,16,11,0,17,4,7,11,0,12,13,17,13,16,0
cks,3,2,5,4,4,5,4,1,3,4,4,1,0,4,0,4,1,3,0,3,3,2,1,5,3,4,3,0,4,4,0,3,4,4,4,0,4,1,3,0,0,0,0,1,4,2,4,4,4,1,2,4,3,0,4,4,4,0,3,1,4,4,0,3,4,2,0,2,4,2,4,4,1,0,1,0,0,0,0,2,5,4,4,0,3,4,1,0,4,0,4,1,5,0,0,2,0,3,0,2,3,1,2,2,5,5,4,0,0,2,3,3,0,4,4,0,1,4,4,4,0,4,2,4,4,4,0,0,4,3,0,4,0,4,4,1,3,2,4,2,4,4,2,4,4,3,4,4,4,3,4,4,0,4,4,6,1,4,5,1,4,3,4,1,4,4,4,2,6,1,4,5,1,1,0,3,5,4,4,0,4,3,0,0,4,1,3,0,4,4,4,4,4,0,3,1,0,2,5,3,2,4,4,4,4,4,4,3,4,4,2,1,0,4,4,4,4,3,4,4,0,4,4,3,1,3,1,2,3,4,0,4,4,0,0,3,0,0,3,0,2,5,4,2,0,0,0,4,2,4,0,1,1,3,4,0,0,1,0,2,2,4,4,0,4,3,4,4,1,2,4,0,4,4,4,0,4,4,0,0,0,4,5,1,0,1,4,4,3,2,0,4,4,4,1,2,2,4,4,4,4,3,3,1,2,4,2,3,3,4,2,4,2
cky,9,0,9,9,7,8,9,0,7,9,10,8,10,8,1,10,0,0,0,9,7,7,0,9,9,7,9,1,10,9,4,9,8,9,9,4,8,4,8,3,4,0,0,7,8,9,9,10,10,4,6,9,7,7,9,9,9,4,9,0,9,8,0,6,8,9,0,1,6,0,9,9,10,8,7,2,0,8,8,3,10,9,10,0,7,10,0,1,8,0,10,0,10,0,5,1,9,9,0,7,7,9,8,8,10,9,9,9,3,7,9,7,0,9,10,1,4,10,9,10,0,9,0,9,8,9,0,0,8,8,0,11,0,9,8,7,8,7,10,5,10,10,7,9,9,9,6,9,8,9,9,9,3,9,9,9,4,9,9,7,7,9,8,7,10,9,8,0,9,0,9,10,0,3,0,8,7,10,9,0,8,8,0,9,11,6,8,1,7,9,9,10,1,0,6,5,3,0,10,8,9,8,10,8,10,8,9,7,10,9,7,7,7,9,10,9,9,8,9,9,1,10,10,9,4,7,0,9,8,9,1,10,6,0,0,8,0,8,8,0,7,9,9,8,5,0,8,10,8,9,1,6,0,9,9,1,1,10,6,1,6,9,9,7,10,4,9,10,7,10,9,0,8,9,9,8,9,9,1,2,1,9,9,0,0,0,9,7,9,4,0,10,9,9,0,7,7,8,9,9,0,0,9,0,1,0,0,8,8,9,7,9,0
dgo,13,11,15,15,10,11,13,0,0,16,16,13,1,13,1,13,0,0,0,14,15,13,0,14,11,13,13,6,13,18,1,13,16,15,15,4,18,5,17,3,0,0,0,3,11,15,15,14,17,6,11,17,0,9,15,16,15,8,12,0,16,14,0,0,15,0,0,1,14,0,15,16,14,1,12,1,0,12,12,3,15,18,17,0,10,13,0,5,13,0,17,0,14,7,6,8,15,5,0,10,0,12,10,12,14,11,16,15,4,10,13,12,4,15,15,1,0,13,17,13,0,12,8,15,16,16,0,6,17,12,0,17,0,15,17,8,11,12,0,1,13,1,14,17,15,13,7,17,14,12,12,15,4,16,18,13,5,17,15,10,10,12,11,12,14,13,16,0,13,5,14,13,0,6,0,11,12,14,16,0,16,14,0,16,17,13,12,6,10,17,15,14,9,0,8,0,4,7,15,14,13,15,15,14,12,12,12,12,14,13,11,9,9,16,15,17,16,13,18,18,7,16,13,12,0,11,0,14,15,14,1,13,12,0,0,11,0,10,15,0,13,17,18,13,13,0,0,13,0,18,7,9,0,11,12,1,5,16,13,4,5,18,16,11,16,0,14,5,0,12,15,0,12,14,17,13,16,15,3,0,4,14,0,0,0,0,14,11,12,5,0,14,16,16,9,11,11,15,15,15,9,0,16,4,5,11,0,11,15,16,12,15,0
